cntry,essround,sample,n_trstprl,trstprl_t0,trstprl_t1,trstprl_t2,trstprl_t3,trstprl_t4,trstprl_t5,trstprl_t6,trstprl_t7,trstprl_t8,trstprl_t9,n_stfdem,stfdem_t0,stfdem_t1,stfdem_t2,stfdem_t3,stfdem_t4,stfdem_t5,stfdem_t6,stfdem_t7,stfdem_t8,stfdem_t9,trstprl_v0,trstprl_v1,trstprl_v2,trstprl_v3,trstprl_v4,trstprl_v5,trstprl_v6,trstprl_v7,trstprl_v8,trstprl_v9,stfdem_v0,stfdem_v1,stfdem_v2,stfdem_v3,stfdem_v4,stfdem_v5,stfdem_v6,stfdem_v7,stfdem_v8,stfdem_v9
FI,9,core,1743,0.02336477028848814,0.04635869689460613,0.0929606973200989,0.1612062265757385,0.23905473929807303,0.387958497528461,0.5399904593206454,0.7573709548346733,0.920487977689961,0.9883833934615979,1709,0.014362872138364713,0.030871640080988527,0.055187154460019025,0.10806397672250899,0.17650654260492962,0.2938820524401194,0.4209854709302532,0.6525381139067271,0.8858289133884579,0.9812976638766964,0.003948790368157343,0.0051196305893713295,0.00709544876734774,0.009743385657671709,0.011260149634024892,0.012181601590365772,0.011505394652980288,0.010591438963219811,0.006626577123925655,0.002404467825735026,0.003101033966024941,0.0045468102858950985,0.005669998594699448,0.00727218593831849,0.008580088049156498,0.0105998563373276,0.011680140940500352,0.01118434574317724,0.007335323398621643,0.0035888491731099702
FI,10,core,1574,0.012060833292413132,0.0245915123428282,0.05675496342639423,0.11613449765328744,0.1733847118720967,0.274805205824984,0.4020703364646798,0.6232161750582433,0.8570488332510756,0.9705399000811793,1560,0.0027789506168413723,0.007259152577091212,0.02071640589802912,0.04742603012107916,0.07775075725682452,0.15376392359664998,0.2463246081733782,0.4436746528948848,0.7487314095046947,0.9593262176990752,0.0031732933049250676,0.004272098187988387,0.006613200418217027,0.009302244044701195,0.011058253973226607,0.012855704654129841,0.01354763085063865,0.012782304842662644,0.009188160685495706,0.0051850226137101245,0.0014869017946274046,0.002302810459332147,0.0038074570627705225,0.005510052635530344,0.006716048822167563,0.009575834485854183,0.01158909009990819,0.014553437930335188,0.010936583202983597,0.00514711406106852
FI,11,core,1559,0.019809434342442107,0.03325391054338314,0.05904657112190793,0.11302648174746993,0.1791523671987913,0.2862437603577615,0.4321435598940546,0.6447488677138851,0.869605085902767,0.9738268656752532,1537,0.006963327103541916,0.021428220246713578,0.041113358660853506,0.08266578179208035,0.1336583212054198,0.24665356163946353,0.36539701859948565,0.5648069299265078,0.8284181619880449,0.9679983581668173,0.004042706170131909,0.005146966274164903,0.006485247274618423,0.00877280670141044,0.010429777791420364,0.013592231496330518,0.014931625458381828,0.013840595642950435,0.009372278843071616,0.00426985403354364,0.0021982812501151537,0.003906959208822462,0.005398504891418303,0.0073214042955750645,0.008845594568168058,0.011780761515952318,0.012069712149930528,0.013220154880505436,0.010600018220685271,0.005784119961604809
FR,1,extended,1475,0.09053844940552407,0.12651893090939892,0.21227263597610194,0.3270820327037358,0.44487214182207546,0.7347636836988815,0.8260911227066041,0.9203402523887512,0.9745249107718092,0.9832655300126294,1482,0.06306662421572151,0.10411138293665813,0.18145037603553568,0.28183008921677954,0.41320904908097644,0.606634733285605,0.7086499328762335,0.8424206127574233,0.9464917218279428,0.9793422201124671,,,,,,,,,,,,,,,,,,,,
FR,2,extended,1778,0.09557050080049115,0.1420135875550863,0.22321043886078776,0.3426885356827347,0.4640307369516549,0.7462714132717948,0.8495431063904297,0.9300700807840893,0.9838164120526348,0.988504649030147,1790,0.05969731897958347,0.09115619007371936,0.1725182150749801,0.260738303334187,0.38580487764458415,0.6047880925222487,0.7259727295143407,0.860831665257144,0.9631196761785873,0.9819617437551099,,,,,,,,,,,,,,,,,,,,
FR,3,extended,1943,0.08926435467676096,0.12398662547965958,0.21376378037928542,0.35511845782892515,0.47687488347125084,0.7411478703000789,0.83762379898638,0.9229775305396627,0.9775048156927383,0.9859865281603628,1970,0.05992206867816778,0.10111881150922754,0.17613486547967833,0.30640247056733144,0.4431939262084808,0.6478535894045007,0.7593442213431296,0.8964577988534834,0.9710410919209792,0.9901365553702159,,,,,,,,,,,,,,,,,,,,
FR,4,extended,2038,0.07857496616552259,0.11096787347837689,0.19084091807905534,0.31020640887615575,0.4526275182659426,0.7033656395217391,0.8127407201649279,0.9134123189289223,0.9718723493673763,0.9892314947705981,2040,0.06974606931422717,0.11464300528705385,0.20612790141001675,0.3338691198838406,0.4459800407471814,0.6549770483029057,0.772373097097773,0.8824859940559634,0.9735453302770394,0.9922063449528684,,,,,,,,,,,,,,,,,,,,
FR,5,extended,1706,0.10212621396032999,0.14301964280243407,0.24866470516824102,0.3833981746427368,0.5003022244339338,0.7561198800125463,0.844494686588364,0.921432563917055,0.9759742465191628,0.98451790138843,1719,0.09562419695815472,0.15385709511510312,0.26118111540939265,0.3788279978439528,0.5126131509857964,0.6996660974697061,0.7966610822263481,0.8878344507101394,0.9655650339360143,0.9809601376095781,,,,,,,,,,,,,,,,,,,,
FR,6,extended,1942,0.1108120645203405,0.15708331392182195,0.25176719798122726,0.3906573552757408,0.5174003261408654,0.74419840430853,0.8474669918149841,0.9237175211107774,0.9777737118487547,0.9871194385258849,1940,0.06138724717418884,0.08163785949101286,0.14377823856941946,0.23299046752448727,0.3602624103474315,0.566540255694976,0.6840224781072951,0.8421159669062193,0.9548870128375062,0.9834912656649444,,,,,,,,,,,,,,,,,,,,
FR,7,extended,1884,0.12415794570525471,0.18494027340637811,0.29040571074767835,0.42294154780831644,0.544516665150897,0.7345083191741182,0.82986793521625,0.9260315612921098,0.9763423096071624,0.9849609418270093,1894,0.09040883205227834,0.14516789475930056,0.2541676772254571,0.37864094933284786,0.5051951872678382,0.6930195985699961,0.7956523499017214,0.8976308505872204,0.9668316853405734,0.9838703410309403,,,,,,,,,,,,,,,,,,,,
FR,8,extended,2043,0.1180789378862229,0.1528211815657086,0.24899820572235914,0.3792208448930091,0.5092742607069883,0.7394372124418231,0.8545926394184458,0.9307963749814167,0.9794443852705204,0.9877813637547478,2035,0.08826645708965533,0.13291437988143828,0.25353202082648774,0.38310574913475687,0.5024813760519695,0.6804510341412483,0.7853729263674045,0.8835408337339289,0.9645203915039137,0.9909403702931758,,,,,,,,,,,,,,,,,,,,
FR,9,core,1950,0.11470556770149647,0.16491149402755878,0.26484003589919425,0.3902647127797831,0.5232748665686549,0.7233819801455494,0.8388843629078386,0.9280169813832186,0.97804873713629,0.9914747534599329,1961,0.09156884562780196,0.1395632674922452,0.23444778310268924,0.3854213061448137,0.5006046006991867,0.6825143727938332,0.7713852842111542,0.8801319173379767,0.9564229814492169,0.9821655017265433,0.009841360633085203,0.010389087623691905,0.011697280794179856,0.013187354157700634,0.012434526042370952,0.012206077455719513,0.009670316283488644,0.0065305094841428745,0.003965408526230151,0.0024706202853884214,0.007702151383919558,0.009377418436005614,0.011821242233278044,0.013616043112900744,0.013324165527241721,0.012645914577800819,0.012443789751772384,0.009605554466969281,0.005944226022041111,0.004293281952803883
FR,10,core,1915,0.0947273231201365,0.12266137107949455,0.21377541723637786,0.3201577972002355,0.41727803433780736,0.6606737022782831,0.7766993857801686,0.8978398792379089,0.9717646808186382,0.9888604756180944,1930,0.061806699475141155,0.08554014210914948,0.14845964986477772,0.23631304008640908,0.33773550370253885,0.5162776548450304,0.6682682721852377,0.8260918170775889,0.9416534338494721,0.9721937226217883,0.0072742405543574865,0.00739737442021601,0.008845657146195549,0.010571374724959708,0.011277452677896389,0.01202845896184381,0.01100110753593293,0.006709465354931707,0.003972806602352075,0.0026311373781117667,0.006078402134383591,0.006615789855323359,0.008115015047665621,0.009323961901193431,0.01089568770111883,0.012295476783727997,0.011750505930052182,0.009879642359542862,0.0061738698602416065,0.004729409751725258
FR,11,core,1727,0.13786061800252267,0.1763030788796569,0.2705929326713132,0.38840465730656726,0.49411061186690025,0.7200786884921274,0.8286448313554269,0.9210169656651391,0.9768536186219855,0.9847801190057791,1733,0.1099712246157216,0.15562303591929447,0.25329923627825846,0.3983009913904619,0.5189179020589323,0.688427026769606,0.7923538453877105,0.9077758447368072,0.9690361524039214,0.9869633982796963,0.009476316862901173,0.010201072223774133,0.01179448936794472,0.012046702486101743,0.012986582265604013,0.012625943208195163,0.010704443260583979,0.0072342126080370914,0.004118168880772487,0.0038284069635898476,0.00808061018486843,0.008838025658676234,0.011316593278636097,0.013337810296338803,0.014111713044587493,0.012174835813143216,0.010252896094070305,0.008441561542406866,0.004739514598901727,0.0026581695074335003
GB,1,extended,2027,0.06463148120223627,0.0948506377506012,0.16889082464071467,0.30273499350312627,0.4415910528300692,0.6364188788283163,0.7686946649486934,0.8878040072148901,0.9666853888865711,0.9824794077232006,1977,0.04230913282392927,0.058933377910457295,0.12474507392334958,0.2398351020940777,0.3742369949390511,0.580118793643211,0.7055209483078422,0.8536684085768472,0.9561280403157306,0.9828790464098838,,,,,,,,,,,,,,,,,,,,
GB,2,extended,1874,0.07414648089178154,0.12485728396259482,0.2248037984583416,0.37626963652861195,0.5079800186827725,0.7046910628629229,0.8053928116602291,0.9045473243933285,0.9714199501951455,0.9887463932037447,1810,0.039240516460053235,0.06733708444060738,0.13440465313850422,0.243714466138719,0.3666727077381468,0.5701506855868437,0.6876866823654109,0.8195457174327638,0.9374482939327159,0.9842381531773711,,,,,,,,,,,,,,,,,,,,
GB,3,extended,2349,0.09018543818338616,0.13994502252184807,0.23979925173102098,0.3738070125851543,0.508515257416256,0.7158879505901579,0.8223184637274765,0.9246541313623645,0.9732828363221357,0.9908781577106046,2270,0.05224141152404533,0.0860182730009301,0.15019360550196054,0.25033146303984005,0.3954775058426536,0.6036897651323965,0.724445713431123,0.852241291369042,0.9541177502580065,0.9823216551595153,,,,,,,,,,,,,,,,,,,,
GB,4,extended,2318,0.10081731909280699,0.144037416415087,0.23232085364214297,0.35757201011029094,0.48683968270897504,0.6806603875170135,0.7824975463730092,0.8970730930528652,0.9631699997307526,0.9875748112284448,2258,0.05591732758973279,0.09486964148959053,0.17108540672678446,0.2850668041900034,0.40607745750101193,0.5907330114856237,0.7077349310495371,0.8401227103453534,0.94664580986686,0.9800191323573794,,,,,,,,,,,,,,,,,,,,
GB,5,extended,2344,0.10948520177305604,0.1762477175705152,0.27688202809525736,0.43301738821722263,0.5414158661949444,0.711423936172458,0.8136233112352934,0.9254357634709309,0.974618216116904,0.9901236751626118,2237,0.0646385987166099,0.10638981982309649,0.1851806811098154,0.2894253080027502,0.3992481453074793,0.5830479502688672,0.7071650634106144,0.8474946810111829,0.9495163981086044,0.9815437265212398,,,,,,,,,,,,,,,,,,,,
GB,6,extended,2219,0.09008326119220401,0.1400136941822559,0.23235832878756366,0.35577691012642326,0.48953975168892244,0.684809771817,0.8066597270190162,0.9179288999506064,0.9779132819111798,0.9935658743997369,2121,0.027939266810744205,0.049765493288146286,0.09995991545553815,0.17304107283696768,0.2857163143846685,0.46430249842887916,0.6088503326000683,0.7798937826422325,0.9213117664202156,0.9781068875808184,,,,,,,,,,,,,,,,,,,,
GB,7,extended,2227,0.1111735207226846,0.16439097262822328,0.2525897973552857,0.3683848806540001,0.5025138695079759,0.6583625421368967,0.759817499501336,0.872598311187306,0.9568351555120084,0.9753695342633352,2182,0.05144719033291547,0.08834150651255629,0.15641534326139944,0.2550985787247895,0.36786445995472883,0.5399384923069857,0.6512496030460462,0.7943490529837076,0.9214735077208629,0.9720001100215898,,,,,,,,,,,,,,,,,,,,
GB,8,extended,1939,0.0747934418901314,0.10495620204132373,0.17954978013232126,0.2908562899158908,0.42539925832593206,0.6187000830361056,0.7493531253536149,0.8790687181088662,0.9729252962642532,0.9869171160426,1894,0.036518561227970286,0.0635293733262219,0.12204752875834743,0.20400042637207522,0.3184568021482378,0.49313241079056663,0.6267307008589149,0.780020264104051,0.9205062653436724,0.9735431190004666,,,,,,,,,,,,,,,,,,,,
GB,9,core,2182,0.10831521809276481,0.15462434806407452,0.24191166488091098,0.36304492739523164,0.4804049061697982,0.6630567111686708,0.7907642472425442,0.9043864821730095,0.9669931616616935,0.9820007913307,2131,0.05835259778687565,0.09042565912242308,0.1537036668800728,0.2626284518981262,0.36857267072741046,0.5569885210146949,0.6766831212814436,0.8241457087522824,0.9465530280097492,0.9802796468089585,0.007686928909927529,0.00872247226521308,0.011483703231206805,0.011663222574156617,0.012019508511854928,0.013485755745653182,0.010770287695703401,0.007730278814399325,0.0049812316047825635,0.0037666648770018508,0.006084963260722511,0.0069827302030400695,0.00987443936436156,0.01189886030815982,0.013208878307820856,0.01272011106020802,0.011689933302136763,0.01154822446765396,0.006819009943930703,0.004438063212997408
GB,10,core,1141,0.09585202074863831,0.15621270894596787,0.2588674753564666,0.41227075937439156,0.5217504845622779,0.6695098340881361,0.7985768451313668,0.9168875659625702,0.9830559903647181,0.9929875973182485,1128,0.04097784688289819,0.07212435125970088,0.13369862532041132,0.23287217914311062,0.33647042062367694,0.5094828385599268,0.6744045657446248,0.8358368953532744,0.9386670776309509,0.9787194321654757,0.008792555144576513,0.011397954055226315,0.014925122261724901,0.019258650763249237,0.017609526753094264,0.016636648463938433,0.014585455855186386,0.010369615692110631,0.0046374792175382165,0.0038181351073515823,0.006306133363102339,0.00901499291643255,0.012534075475938834,0.01693911560004459,0.019113156351804234,0.020230176603649445,0.016866774219156153,0.013878610887349836,0.009164399577579032,0.004374322642535538
GB,11,core,1642,0.14899930102495895,0.22101762639808362,0.32796585042628273,0.4579316714548258,0.5661992981873384,0.7282522377583213,0.8491811024108868,0.9280038106259861,0.9772477880909731,0.9901351889890369,1579,0.08839633912590096,0.1631867132277531,0.25311923783963897,0.3524958399860812,0.4672710208970341,0.6317486503886295,0.7494989381380873,0.8639419998479158,0.9539524881286318,0.9864882354801304,0.010727884675922977,0.012878196091321669,0.015319792095636088,0.016279795238618333,0.015154245876081567,0.013890808209159645,0.009941959730088596,0.007991688697906438,0.003964851596647842,0.0030025910588270467,0.008312861549193626,0.009932674508841255,0.013274101457133446,0.014803235380907536,0.015327245981055535,0.015122633368460744,0.013761093021567318,0.011827032023116356,0.006573816342875092,0.0026415715500329533
GR,1,extended,2468,0.10097296630431103,0.14708818481767447,0.21068563339111765,0.32018325848230517,0.4145797048580126,0.6110808490313683,0.7153760191266956,0.8239276001690254,0.9148422669666798,0.9551080204557123,2498,0.04077630926512041,0.08296042433916759,0.13149055939632,0.20231348566032056,0.28683814179404554,0.435742774007293,0.5456681349256396,0.6844064790741972,0.8532286900720145,0.9443746906762183,,,,,,,,,,,,,,,,,,,,
GR,2,extended,2362,0.09473537843365509,0.14200631646199247,0.20371026414981452,0.2915920406477538,0.3922409631607331,0.6402630451495944,0.7574524936487347,0.8697829043631797,0.9464681433443803,0.9779774320204234,2366,0.016577550785124788,0.03920969087482272,0.06516564722141113,0.1230475705481873,0.19795036150755052,0.3872840725125056,0.5070601471492179,0.6765566027714295,0.8544702221880714,0.9586528549161099,,,,,,,,,,,,,,,,,,,,
GR,4,extended,2050,0.13304999906311,0.257857993600955,0.37239583067348747,0.4943496030996093,0.6008378977850131,0.7797044532689336,0.8545561384517775,0.9333263855114543,0.981713032217859,0.9934315911300255,2052,0.06848123326000184,0.15049480305638058,0.24268066331467028,0.3598389360257062,0.4886443606718586,0.6792620781376055,0.7883267636096414,0.8811811268349872,0.9621488061383698,0.9848642351322919,,,,,,,,,,,,,,,,,,,,
GR,5,extended,2687,0.36835173040975755,0.5282353733763824,0.6397493778899922,0.7393306469732746,0.8086337044011619,0.9226363034482858,0.9480031943290402,0.9726003682406407,0.9900258598600848,0.9935351992357659,2692,0.2027144940166704,0.3334486057104554,0.4612675219562413,0.6029490280879786,0.7178539070461616,0.8433676780870484,0.9005485806158713,0.9432864878366864,0.9825694485776478,0.9922026896110778,,,,,,,,,,,,,,,,,,,,
GR,10,core,2783,0.05848125066322003,0.13280472577922653,0.2576214763183207,0.3851182694477452,0.5108629944847645,0.6869932319683879,0.8289926404593516,0.9241437774016351,0.9884567560145316,0.9974618877007856,2784,0.03724865862138435,0.06651153921853818,0.14327721292180945,0.2639859701100744,0.3957664190757503,0.554718249650811,0.7140189320137149,0.8684332387033673,0.9676936389987019,0.9942891268659452,0.011224087910353236,0.013901486695026858,0.019947910007488703,0.024394922451196274,0.02428426778435365,0.022198958828509675,0.01676883280796605,0.010150289138654558,0.0025201975457442767,0.0008154276638773353,0.007353882496401766,0.011368967690207465,0.01585684251291758,0.019355578259403424,0.020047531843582045,0.0218706506846615,0.01728771163406324,0.011962884849003083,0.005155417485766789,0.0022334411685811613
GR,11,core,2739,0.10458505909154284,0.21592303571736726,0.4066885474722838,0.6103171085247391,0.7193227120786192,0.8487043154931971,0.9205260021944307,0.9650429496130383,0.9891785873164114,0.9962177247231808,2717,0.03380384937597118,0.09132857071781052,0.23857927160307668,0.40830568605773815,0.5534257907684818,0.7277924556813853,0.8399597203076808,0.9264739727052921,0.974627618381479,0.9972898479030147,0.006949958979614743,0.01018564103624439,0.012217366353560438,0.01151797855556564,0.01068850348340022,0.008871939188979138,0.006711414768318786,0.004364034351163274,0.002253323891828993,0.001604215656528601,0.004604827755804806,0.006657566488980676,0.010319453934426556,0.011966445471282557,0.01171060062166298,0.010748899066736602,0.008179755945166133,0.006469416918503448,0.003868759929870001,0.0009902288395460574
HR,4,extended,1448,0.21300742214735888,0.3155562632625633,0.4457686381255655,0.5887039505300735,0.6985836417858698,0.8535412996980687,0.9046891397659628,0.9484055292963945,0.979131562334778,0.9878134186965692,1441,0.09155117750402353,0.18556474652705485,0.3115154606239907,0.45109148390161347,0.5703095792045334,0.777865996512907,0.8534577421815918,0.9190375485546978,0.9691453853874881,0.9851225920469756,,,,,,,,,,,,,,,,,,,,
HR,5,extended,1610,0.28467305279468785,0.45945094872842207,0.6104770570948471,0.7344323532964185,0.8150340287662392,0.915484095837745,0.9418955702765935,0.9699142183845646,0.9873670385203009,0.994279842158314,1563,0.11119146880580046,0.1691272676987385,0.293984722909757,0.46334890296353703,0.6158384962499674,0.8032003423576244,0.8751993867532114,0.9312542517394702,0.9781977972883281,0.9875256350666256,,,,,,,,,,,,,,,,,,,,
HR,9,core,1794,0.3375711252957437,0.4447417587037453,0.6009542567980386,0.7291796458054158,0.810790430987297,0.9101959069966243,0.9456158592496422,0.9694586079985007,0.9894722707733551,0.9924375836236861,1761,0.16236257669447848,0.2292319709228574,0.3820074921415608,0.5427277549165925,0.6684876693651924,0.8246610448843167,0.9001439479216544,0.9581949146722586,0.9810459293477517,0.9894843525804128,0.013994783837162279,0.015174562427761199,0.015000580118346192,0.013493030621626191,0.01175976687381409,0.008694427837782214,0.007051135657685883,0.005149638747670362,0.002627106485163807,0.002029421948247514,0.01117260361104896,0.012518267418507572,0.01611288101227137,0.015982902636334128,0.014491055611083374,0.01170256325307658,0.009228803531648325,0.00601307489767931,0.004653965726701081,0.0033028465407313936
HR,10,core,1557,0.2011621159360746,0.2948737304320559,0.442239381374857,0.5896563026240426,0.6754948213234311,0.8371152694423522,0.8843860169250415,0.9291883425831944,0.9678823150186612,0.9787191195221473,1543,0.11093277444750373,0.16603714096261407,0.27344689732081756,0.40876410782997796,0.5172903208488525,0.7248510744838297,0.8044575520180683,0.8991600656782326,0.9557224148103469,0.9754678436090382,0.011049175337292475,0.012561825549147528,0.013204912680822028,0.0132026283276483,0.01231408543755598,0.01000539225417969,0.008597290516848342,0.007761239466217466,0.005070719354427903,0.004441445416212549,0.007753551875546428,0.010287325388880808,0.012808356235208885,0.013720520852578149,0.01397103156509884,0.012504462409518309,0.011747394092830099,0.008562261782614447,0.005611958665268065,0.004515008288931005
HR,11,core,1525,0.2229416486622005,0.3122591440130821,0.48658432398056334,0.627319265086932,0.7062794029839656,0.8355536147979483,0.8917119350461545,0.9467805435829646,0.9771795041734722,0.9854762022587994,1519,0.07164467255786643,0.12280741217186783,0.22193561704647702,0.3674928008953735,0.49417630312462074,0.6910505237305599,0.7782128811871578,0.880165080654354,0.9451964657292865,0.9703579071891978,0.01209333091562106,0.012614466260243925,0.011916042358735683,0.013620113456252032,0.012234384307049944,0.009895471990083378,0.008429525260023541,0.005461280733195765,0.003868674731463321,0.0034342934331296534,0.007211039484877861,0.009205105801439684,0.01293746501710981,0.014047928929254992,0.01482377890905228,0.014013782954280206,0.012145165224955536,0.00948383416002735,0.007541399364971047,0.006210378706504696
HU,1,extended,1627,0.07507741382461969,0.11511317781503602,0.1787642683761543,0.2855699120723308,0.36375185890402045,0.6262394036041783,0.7248798771805366,0.8121103086124701,0.9177585118260256,0.944447936335325,1545,0.05524384989362706,0.08628047107056379,0.16068262213716397,0.2819099112647655,0.39189334459508696,0.6534496346376217,0.7482852781946154,0.8621612095137566,0.9547852243676713,0.9790291849312551,,,,,,,,,,,,,,,,,,,,
HU,2,extended,1448,0.14218567250463987,0.22220885958259082,0.3344393463108736,0.5186236139947629,0.621226608794749,0.8118817725457417,0.8955639515601729,0.9400551582092381,0.9736737257962156,0.9859294385271872,1395,0.0746024089091295,0.14650102493352182,0.23045723584690012,0.3982681126098357,0.5312446952481861,0.7430584842283251,0.8505237806614435,0.9354111720329009,0.9791530728418535,0.9939362537348462,,,,,,,,,,,,,,,,,,,,
HU,3,extended,1454,0.1889512024240893,0.2650653380323732,0.41244791900016253,0.5551586781927343,0.6627171578509601,0.8316680333526189,0.8896694938992663,0.9299125066010027,0.9617146927239058,0.9758917567615035,1414,0.13913902297575337,0.23764756814285426,0.3781961696943837,0.5243179510910434,0.6289686051713669,0.79949048587805,0.8778805806520475,0.9282485562244333,0.9772710740554472,0.9879812412040392,,,,,,,,,,,,,,,,,,,,
HU,4,extended,1502,0.2846645245953938,0.4025816617809686,0.540471360023987,0.678878182470276,0.7566827695323708,0.909294452677205,0.9405525165228609,0.9689460468988579,0.9898930565747339,0.9934534537631112,1436,0.2243483624225821,0.3317848668707111,0.4709695398961235,0.6305825756413612,0.7273512716385495,0.879006362696377,0.915353942299396,0.9551789867018597,0.9831163413118965,0.9912955540754642,,,,,,,,,,,,,,,,,,,,
HU,5,extended,1520,0.10634952352597948,0.1706113201631055,0.27647233608213106,0.4091304137170758,0.5030740409990583,0.7169684213193479,0.8083724794036156,0.8846986231041115,0.94760618171026,0.9706105242641897,1466,0.0704453205458224,0.11776836616246916,0.2271512430673142,0.3489975290631363,0.4614592602577287,0.6875793867026209,0.7961719247911258,0.9087764061404312,0.9741282125340068,0.9881745633239793,,,,,,,,,,,,,,,,,,,,
HU,6,extended,1927,0.12586887818472817,0.21329101974520745,0.31716831562807585,0.46494394659994226,0.5646535780686941,0.7357381668002702,0.8142632224854955,0.9021094816774471,0.9670867275235988,0.9818572461598661,1906,0.07061533261756903,0.12706523444409645,0.22956924319995162,0.3557544345817511,0.4766417524639261,0.6484724105420093,0.7680576951677187,0.8797331478713484,0.9466268639741124,0.9750808407291797,,,,,,,,,,,,,,,,,,,,
HU,7,extended,1657,0.1218585107540863,0.19661875131948806,0.32557709634649157,0.46439089218483215,0.5731969954598175,0.7327414986023622,0.8358571670018178,0.9211602640537713,0.9665753826704933,0.9745667990303898,1586,0.09490789054412647,0.14858825688451072,0.2876315175264815,0.44087720778345063,0.5410893026837469,0.6967523513854579,0.817652980836392,0.9232049499746993,0.9661426725126551,0.9792486715476946,,,,,,,,,,,,,,,,,,,,
HU,8,extended,1566,0.10992621293920571,0.15676415554978995,0.23095038817012273,0.339336272160586,0.4541112448622287,0.6474407373813506,0.7816092217770284,0.8898627787163345,0.9467641630444042,0.9648112196042199,1529,0.07976185176505039,0.12241460352944408,0.20616468637595387,0.3103198376918799,0.39309649633340155,0.5760818007132783,0.716556655221605,0.8620036955441174,0.9418346545881675,0.968115445392032,,,,,,,,,,,,,,,,,,,,
HU,9,core,1621,0.09992767663074033,0.14432983109332012,0.22822828290533848,0.3415230164603335,0.44488013363408013,0.6145779711678407,0.7428795220825934,0.8553386191928991,0.9455742949618053,0.9688998401015722,1581,0.09309898831573826,0.14938115197650562,0.24212320318126468,0.36806054797094356,0.48359065028736764,0.6257752729109951,0.736289361138954,0.8528811070290101,0.9436405510527848,0.9729096794718753,0.011117821631034721,0.011956221206262307,0.012936567472387011,0.015215988647348863,0.014880234486849706,0.014277686052029556,0.013256319294845232,0.01078716430562727,0.006568905592978848,0.005068690786174657,0.00951406098830328,0.011705283441483812,0.013851141452496251,0.015548939761951873,0.015715476250587262,0.015565051081920887,0.013790542158422339,0.010747413892951958,0.0062601437903674825,0.004257673563041256
HU,10,core,1809,0.08279864116330997,0.13581025912851183,0.2042521953427557,0.3176626890284948,0.4210524218574704,0.6173293634806669,0.7429740954657327,0.8636335461128551,0.943988555097278,0.9709489881179512,1790,0.07918808060769765,0.12997744369163464,0.21453614166635868,0.3072328007919126,0.3939729743564346,0.5359870691619232,0.6481777207900705,0.7938363878027134,0.9122225299929356,0.9589957266650557,0.0073776800546562485,0.010164793832547857,0.012036210167810563,0.014894420971306745,0.015830352577471982,0.014375891357664441,0.012148362512245112,0.009419448236777997,0.0063650686772083066,0.004405866339459574,0.00753300108932709,0.009710387678128306,0.012461655781285219,0.01377902945457537,0.014713577748329945,0.014460852141201595,0.01260303606109833,0.011133255092506086,0.00716574839089413,0.004759734571717017
HU,11,core,2083,0.13614144358048044,0.19124981414514228,0.27281259825972987,0.3537841288062365,0.4516771128652364,0.6071642031018238,0.7215067737606001,0.8268385376091973,0.9169357250310057,0.9481865170490356,2059,0.12419923856483757,0.18819750164789828,0.2898859106597232,0.3860510203308851,0.48536892797456266,0.6359460940654478,0.7521407892134494,0.864298532862908,0.9443783291975665,0.9794790363909047,0.009646778582790552,0.010654234454470897,0.01244113241620037,0.013414153491585767,0.014442956754637021,0.013842866487902707,0.013342842953242616,0.010820731586769605,0.007494391422807739,0.005971123391231468,0.0085785603716747,0.01125423463607308,0.012311677172937917,0.013574694421936484,0.014670247928922945,0.014718446623975137,0.012959700554630707,0.010115418605198677,0.0062267964961332176,0.0033557863233507294
IE,1,extended,1979,0.09276168825767449,0.14924434124345815,0.2561613231926554,0.35242075817009877,0.4538079021252153,0.6811622425798965,0.7808531094208173,0.8767203444980302,0.9559011530489141,0.9794814541001802,1881,0.0579822875697425,0.10244260745221502,0.1798708054365476,0.2695106079502653,0.3803358428641319,0.5847972422413799,0.7117887751406013,0.8339785717774378,0.930952019699341,0.9751792058099359,,,,,,,,,,,,,,,,,,,,
IE,2,extended,2232,0.07429854959899927,0.11446191534514864,0.19662787019674435,0.2898781807215806,0.41653545555208815,0.6496519349903357,0.7605051564843219,0.8757070714196082,0.9610678336685856,0.9835247368463983,2149,0.024369335283390834,0.044111034429670855,0.0892257292211155,0.15510802204999036,0.24322944904431276,0.45675626123128804,0.6045696906863895,0.7777068762657499,0.9269430408707253,0.979484519726082,,,,,,,,,,,,,,,,,,,,
IE,3,extended,1719,0.06511679294951953,0.10523507285642379,0.16318091623761116,0.26582521180158836,0.4072898606532257,0.617910304379433,0.7423311248003502,0.8678490907425294,0.956737295173502,0.977412552483663,1704,0.017134639446005788,0.027082904436092476,0.06500303122566717,0.13396801100450764,0.22485888983550786,0.41205223725329104,0.5623432925456643,0.7380967890031261,0.9008453088465284,0.9654392941744472,,,,,,,,,,,,,,,,,,,,
IE,4,extended,1745,0.11895887381589611,0.17584809830118092,0.29882595375990484,0.43905451224052755,0.5770084299182391,0.7667968834479726,0.8595068363962718,0.9313888223761405,0.9754587137381253,0.9921824742689273,1715,0.05957246500874035,0.11636460288686624,0.22325817238888795,0.3654146222937911,0.4922405901561248,0.6655547764228847,0.7818015709688915,0.8783089540519305,0.9537141497969306,0.9850840657232935,,,,,,,,,,,,,,,,,,,,
