s_transport,rho,oracle_cov,plugin_cov,da_cov,oracle_w,plugin_w,da_w,clean_sup_mean,cont_sup_mean,dominance_ok
0.16,0.6671947276979376,0.0,0.0,0.0,0.10322349699598306,0.14517459238116623,0.09436390121228529,0.02639612073144096,0.04104375809103922,1.0
0.16,0.6452974426531404,1.0,1.0,1.0,0.1164273435558673,0.15630318389382752,0.10965984173250072,0.03170483289944768,0.042191436376497166,1.0
0.16,0.7291875521665023,1.0,1.0,1.0,0.09707288787488869,0.12851197605998665,0.08803767468231452,0.025768227182572555,0.03779989725165687,1.0
0.16,0.6088129676553068,1.0,1.0,1.0,0.13301205487199513,0.15505868744659768,0.10602455127256931,0.028423103821957684,0.0394309154538735,1.0
0.16,0.630885285655893,0.0,1.0,0.0,0.12432214175755692,0.14299857230631646,0.10416973217937286,0.03164210398189169,0.04051897813321371,1.0
0.16,0.5968375809810631,1.0,1.0,1.0,0.14007980228337885,0.17464634639314935,0.10541471917043513,0.03423233645485119,0.04163451112590617,1.0
0.16,0.61137456265034,1.0,1.0,1.0,0.1285046015673424,0.1550432898478265,0.11449033823692371,0.03192368725153832,0.043899965514011964,1.0
0.16,0.550677338148905,1.0,1.0,1.0,0.1309004427744854,0.16080317223451465,0.11516677486862019,0.036935913245132145,0.04530578406277533,1.0
0.16,0.5795913727421054,1.0,1.0,1.0,0.12000099944680576,0.13123636634341526,0.09859039018147718,0.0336271986440801,0.040301992564867085,1.0
0.16,0.7568725546508794,0.0,1.0,1.0,0.10786958086573972,0.13862298652974067,0.10688070641106664,0.026279786808680754,0.043500096751420865,1.0
0.16,0.6425343201058866,1.0,1.0,1.0,0.12159547542007251,0.1269973886723556,0.08386119328500254,0.030535688795276173,0.037007024365963634,1.0
0.16,0.5512887445603752,1.0,1.0,1.0,0.13914391860135278,0.1537958688748774,0.11095412837883582,0.03439984392039345,0.045391565915057816,1.0
0.16,0.692711659715739,0.0,0.0,0.0,0.11837315803497254,0.1533120228757321,0.09575592552426075,0.027748410222608367,0.04146819559206176,1.0
0.16,0.623782204417992,1.0,1.0,1.0,0.12096267415691526,0.15201989794669485,0.0973239467349986,0.02972852912296847,0.0413118588980774,1.0
0.16,0.6273077902930961,1.0,1.0,1.0,0.1283334664177873,0.16027083629686828,0.11699779637648078,0.03154021361235617,0.04491184344302515,1.0
0.16,0.607991498301419,0.0,1.0,1.0,0.11779053984952625,0.16142406099473178,0.10548241603029374,0.03173399264052033,0.044810990717322856,1.0
0.16,0.55643014317279,1.0,1.0,1.0,0.14364345170006412,0.1536474290849184,0.1093146250220622,0.03644642992653766,0.0447977605800622,1.0
0.16,0.6642104055587444,1.0,1.0,1.0,0.11517365660993668,0.14031929062046117,0.11902238554739067,0.030179950398336385,0.04553753885306451,1.0
0.16,0.5806841654498033,1.0,1.0,1.0,0.12875474623146405,0.17106426921531603,0.11933716210681518,0.033837324655417556,0.045397274239370865,1.0
0.16,0.5756475073654067,1.0,1.0,1.0,0.13008141394841996,0.17062906006270576,0.11289045269787601,0.03320103735596446,0.04481329515837901,1.0
0.16,0.662629178632153,1.0,1.0,1.0,0.11717894456817764,0.17902231156535264,0.13353082618583506,0.0304018344718398,0.04718912460529927,1.0
0.16,0.5534382394793383,0.0,0.0,0.0,0.1317516434908523,0.15205251664269703,0.12305308828062271,0.03431370953498747,0.04497310175757674,1.0
0.16,0.7103680144679204,1.0,1.0,1.0,0.10026937803711544,0.13346845944806268,0.10858187164114216,0.025144622601716318,0.039147731988671046,1.0
0.16,0.6317724343288402,1.0,1.0,1.0,0.11730461460283188,0.1569595527889222,0.1144598878474931,0.030154243289959224,0.04422580468272623,1.0
0.16,0.6471056413889025,0.0,1.0,1.0,0.11837429973469063,0.17021926859287476,0.11584125048142772,0.031451654859836885,0.04323058105107056,1.0
0.16,0.6084256425199112,1.0,1.0,1.0,0.1256669303116016,0.14856002458105255,0.10896675683915753,0.03332703711419401,0.04101488991501911,1.0
0.16,0.6192110497758858,0.0,0.0,0.0,0.11859426926881585,0.13390866311552618,0.09468032691387865,0.031201734500457937,0.04113865300891919,1.0
0.16,0.7437508616167845,1.0,1.0,0.0,0.104591414516218,0.12618862694613547,0.08047222088864855,0.02640746402327678,0.038708840970573845,1.0
0.16,0.6158460826616533,1.0,1.0,1.0,0.14002894215889103,0.13598539142530597,0.09104586448321397,0.031181323590051133,0.03854983621153184,1.0
0.16,0.6671159191969737,1.0,1.0,1.0,0.13131233629865574,0.16451246062462754,0.11198225338389663,0.027016096835746656,0.04095923989378321,1.0
0.16,0.7379809740059282,1.0,1.0,0.0,0.11395767278981972,0.13507233106330205,0.08963246768693092,0.024732045149496007,0.03920903970880013,1.0
0.16,0.5609982875196126,1.0,1.0,1.0,0.13400688301155889,0.15734544322007643,0.11818522564407788,0.03486167867750585,0.04312973968459337,1.0
0.16,0.6000436041662203,0.0,1.0,0.0,0.1434310684174825,0.1774712914802313,0.11593078730215778,0.03283945900070497,0.04422929517561244,1.0
0.16,0.6297613963619746,1.0,1.0,1.0,0.12958255637512375,0.16195529185632696,0.11153094565184936,0.02993753800055478,0.04508297945986497,1.0
0.16,0.5670667999176373,0.0,0.0,0.0,0.13667086604198464,0.14364976938405688,0.09226362417958507,0.03567649229973976,0.04301635770072673,1.0
0.16,0.7024241592189943,1.0,1.0,1.0,0.12385683690621432,0.14197720239612366,0.08870957676342262,0.02622988144765871,0.03695463070460543,1.0
0.16,0.5914828693149154,1.0,1.0,1.0,0.1405661525559086,0.1519371362018242,0.11687798901578024,0.03304609270586755,0.045975569421264594,1.0
0.16,0.7507176221227905,1.0,1.0,1.0,0.0918465859342353,0.160164363522975,0.09770031000385423,0.02661615248445348,0.0419031874966424,1.0
0.16,0.6949377431925148,1.0,1.0,1.0,0.10938747378481987,0.1299926933399856,0.09414606478864664,0.02919385071549733,0.040704938766319636,1.0
0.16,0.612929411966341,1.0,1.0,1.0,0.1442142017291966,0.15391521118149668,0.13585844129461017,0.0302525931531232,0.0445529554059198,1.0
0.16,0.7253344360060637,1.0,1.0,1.0,0.11289460321351959,0.15781424431699398,0.09520090507722398,0.02791255376719708,0.03896506447529347,1.0
0.16,0.5652158049830133,1.0,1.0,1.0,0.1429627264328755,0.14973125530931627,0.09294529387961108,0.03266930197247511,0.038881012944722786,1.0
0.16,0.7646463340630497,1.0,1.0,1.0,0.10635426215849308,0.12996905623815913,0.081201604804808,0.024969532884951042,0.03711184293608753,1.0
0.16,0.7378310956971496,0.0,0.0,0.0,0.09486073019505345,0.12694387783237332,0.10237341736964405,0.025777268667989617,0.039949904317369236,1.0
0.16,0.6099167553907259,1.0,1.0,1.0,0.12758714789215236,0.1774157277352008,0.12184680834201181,0.0338745216908748,0.048241009795215783,1.0
0.16,0.6367236700203261,1.0,1.0,1.0,0.11849531828850077,0.14853820310919816,0.10992324468515273,0.032637641047137074,0.044360169337115216,1.0
0.16,0.5662727587057848,1.0,1.0,1.0,0.1455715588581306,0.17558632694475376,0.12991729212280786,0.03420501165268799,0.046608455453496865,1.0
0.16,0.6837379876931688,1.0,1.0,1.0,0.11316979940023338,0.12629559901873239,0.09370596704837326,0.029535390109520655,0.03645271921316163,1.0
0.16,0.5609952888392672,0.0,0.0,0.0,0.1321952121979856,0.14766571407828144,0.13109521931278217,0.035288161446651235,0.04496298782804164,1.0
0.16,0.8122346945718315,1.0,1.0,1.0,0.09113342053867525,0.1156781789939477,0.08073711911963781,0.02378225029841462,0.03629070446597935,1.0
0.16,0.736732476224869,1.0,1.0,1.0,0.10838049178181249,0.1369019171099049,0.09194206920182832,0.02664536082239831,0.038002453207076174,1.0
0.16,0.5963621565068292,1.0,1.0,1.0,0.12525083124881647,0.13169545605882146,0.09394403048566514,0.032216656690055884,0.04169294348680893,1.0
0.16,0.6136184199383033,1.0,1.0,1.0,0.12528964599813774,0.15033251517661034,0.1006292310408797,0.030247584997514166,0.04126802294026029,1.0
0.16,0.6136335772000765,1.0,1.0,1.0,0.12904768018000992,0.1689913185350545,0.11293308518174731,0.03219566337683621,0.04261655078278226,1.0
0.16,0.6342253602379178,1.0,1.0,1.0,0.11956337797581366,0.15449543735787505,0.10122907024786498,0.029084737953677303,0.0407103746573559,1.0
0.16,0.6044197026901594,1.0,1.0,1.0,0.13153271336799588,0.14722775331683594,0.09892473526816978,0.033027386259261465,0.043200216562061924,1.0
0.16,0.7314821249570993,1.0,1.0,1.0,0.09977942586318597,0.14088392816498163,0.10019299127276067,0.02760785844211408,0.03965096987119063,1.0
0.16,0.7063507182099203,1.0,1.0,1.0,0.11703771833556578,0.147036378144846,0.10446573414833689,0.027529519767840193,0.04146143850858893,1.0
0.16,0.6492914096327286,0.0,1.0,0.0,0.1225437848420587,0.16903463379482186,0.10554483478847794,0.029519071726637973,0.045713342969258976,1.0
0.16,0.5899635795568295,1.0,1.0,1.0,0.14488413939022501,0.16753648435127005,0.11638498225161194,0.03177011602692695,0.04584629045191482,1.0
0.16,0.533130659429812,1.0,1.0,1.0,0.13832971459773047,0.1715155443355676,0.13226102522074365,0.03678539622163829,0.04756553039586977,1.0
0.16,0.720011356303906,1.0,1.0,1.0,0.11119562697305282,0.14706243859774534,0.09165978296093633,0.029751377227736246,0.03746337161736855,1.0
0.16,0.5630270165821383,1.0,1.0,1.0,0.1376146389284428,0.19255629657292767,0.12292860212390197,0.033522572375821964,0.04626940465926303,1.0
0.16,0.5997349305786923,1.0,1.0,1.0,0.1296971667901315,0.1564950338859687,0.10389142925986299,0.031304794084029704,0.04168736629546967,1.0
0.16,0.7384759839209137,1.0,1.0,1.0,0.11847786480243308,0.1386157032123385,0.08660721212542999,0.025537540989274368,0.037332746674675794,1.0
0.16,0.6330480142417378,1.0,1.0,1.0,0.11898917883643448,0.16938275864720787,0.11017293158845684,0.03213886772131486,0.04317701357882463,1.0
0.16,0.6305469832767454,1.0,1.0,1.0,0.1231222398135435,0.14847100623404696,0.1021977243100288,0.030941192073943396,0.040230325874785776,1.0
0.16,0.5946280843778202,1.0,1.0,1.0,0.13127943485041102,0.17064123246226415,0.10818722955494738,0.03451888979971084,0.046828872917259685,1.0
0.16,0.547830543469366,1.0,1.0,0.0,0.1541010126589964,0.16741033206489372,0.12266195177830345,0.03571396873515884,0.04757033976589064,1.0
0.16,0.5523495264998243,1.0,1.0,0.0,0.13385830725685366,0.1587345928714971,0.09836999685179496,0.036835533183706914,0.04404927021529069,1.0
0.16,0.5678065666629463,1.0,1.0,1.0,0.127996526772949,0.17183665813622956,0.11945537412720775,0.032596501964598235,0.043757157525621794,1.0
0.16,0.5826495961479922,1.0,1.0,1.0,0.11225113980536006,0.1442540761757393,0.1025464909776703,0.035666906313319174,0.04247006123136583,1.0
0.16,0.6013516184158921,1.0,1.0,1.0,0.14044116451761662,0.15381820187096898,0.10911830597009417,0.02917538641604296,0.037604852437838114,1.0
0.16,0.6363799455096084,1.0,1.0,1.0,0.12532568562856086,0.14305697466569636,0.09949075061641895,0.03169488036914682,0.04336084399308793,1.0
0.16,0.6707587601575733,1.0,1.0,0.0,0.10356829887820038,0.12915732989201206,0.08854162273298578,0.027619369993004135,0.038110642454168765,1.0
0.16,0.5835614583406823,1.0,1.0,1.0,0.14560807514084706,0.13946352732842965,0.10150657962077865,0.03418766456235225,0.046456144611651456,1.0
0.16,0.7154934871894179,1.0,1.0,1.0,0.11165145145992658,0.13020586646723714,0.08860108788052175,0.026570001067233524,0.03714194298575479,1.0
0.16,0.7098185941889502,1.0,1.0,1.0,0.13271642040684223,0.14964055642921115,0.10296729051567197,0.024896402438395037,0.04020486161303885,1.0
0.16,0.6657295212455042,1.0,1.0,1.0,0.10909125906436286,0.14361171860234073,0.10949470102302095,0.028532336668440576,0.044111243145324205,1.0
0.16,0.5709704250578853,1.0,1.0,1.0,0.12811403814540187,0.14882720045499476,0.10910173650207478,0.03500209458225307,0.047698492837347256,1.0
0.16,0.6133712020862364,1.0,1.0,1.0,0.13139562754061057,0.1539397731692212,0.11679072450943309,0.030309791404032765,0.04372472299838219,1.0
0.16,0.6351066264528001,1.0,1.0,1.0,0.12683776034207495,0.15168046501551338,0.10359102891497347,0.030668936945544564,0.041588563410676356,1.0
0.16,0.6142819702905264,1.0,1.0,1.0,0.1275697776940083,0.15917630803472282,0.105427230859378,0.03186265306342705,0.04113795105813625,1.0
0.16,0.6492627945550784,1.0,1.0,1.0,0.11880547828832097,0.11974203605442191,0.0881581634608822,0.028881030171661576,0.03710171785516431,1.0
0.16,0.5435799306700771,1.0,1.0,1.0,0.13565176721340416,0.18025878998082506,0.13931689624874363,0.03343278226420594,0.04754445654162435,1.0
0.16,0.5958901549599768,1.0,1.0,1.0,0.12290655076435295,0.15535333075354152,0.10885559288968223,0.03296867209966691,0.0402140648259469,1.0
0.16,0.5942317322795173,1.0,1.0,1.0,0.1310743104794027,0.15698116711326,0.10602318635388111,0.03264436614676749,0.0436920425517331,1.0
0.16,0.5678949709497634,1.0,1.0,1.0,0.13734821665200045,0.1447546996236314,0.10619494995665815,0.03514946824091889,0.03955361510430469,1.0
0.16,0.7292318932199708,1.0,1.0,1.0,0.10364300443767412,0.12029908936172044,0.07200410194671208,0.02621025655239116,0.033160889771621196,1.0
0.16,0.6457485796257474,1.0,1.0,1.0,0.11642989142186208,0.1525845754045962,0.10679793993426914,0.029586520654381186,0.04308609196913183,1.0
0.16,0.6533424250733826,1.0,1.0,1.0,0.11338490740768561,0.1478795986610486,0.12202614628443535,0.030089250754676902,0.044343574584739996,1.0
0.16,0.7057848852349727,0.0,1.0,0.0,0.10419129578731987,0.13118427161417462,0.07365932797721451,0.02729823708318403,0.03411441094015047,1.0
0.16,0.6456339772875541,0.0,0.0,0.0,0.10691342757644899,0.14806635809603175,0.09239394839789003,0.030665121536543147,0.03941532401912988,1.0
0.16,0.5512517841421952,1.0,1.0,1.0,0.15775061405085905,0.15442285084423038,0.10699358637357785,0.035256443758903216,0.04215245739652203,1.0
0.16,0.8563088527044758,1.0,1.0,1.0,0.09861818248159057,0.14602605961113432,0.09609590365214471,0.023804845362396396,0.040318773443718425,1.0
0.16,0.5571637610343803,1.0,1.0,1.0,0.1376498615858484,0.14425143175099378,0.11818640775245548,0.03641121755772327,0.04391569025469056,1.0
0.16,0.5885384530779598,1.0,1.0,1.0,0.1147977276332317,0.14920844859956978,0.10228629618882709,0.030965399945944147,0.04010882706595782,1.0
0.16,0.6056606014417963,1.0,1.0,1.0,0.12278509999196618,0.1446892490137682,0.09981666384429086,0.03209574742430642,0.043531506402407424,1.0
0.16,0.6982154571250558,1.0,1.0,1.0,0.11472143108162106,0.1313515673919719,0.09017859269549333,0.028578003186570174,0.03877015215347355,1.0
0.16,0.6514360725100374,1.0,1.0,1.0,0.12021027990876931,0.15946260420959818,0.10177512532831967,0.02902431399095771,0.044034199584274666,1.0
0.16,0.685562362267904,1.0,1.0,1.0,0.11173437317282384,0.1297985493160746,0.08093980289580652,0.028829246574248235,0.04068559625824633,1.0
0.16,0.5844066452840418,1.0,1.0,1.0,0.11582474683353663,0.1532262696048528,0.11939744992069232,0.03448946291209515,0.046653027274255965,1.0
0.16,0.6287953341319235,1.0,1.0,1.0,0.1146678733404852,0.13896654924753732,0.09733949016862874,0.03238024003590218,0.04095506881628028,1.0
0.16,0.5816872298623814,1.0,1.0,1.0,0.1453656985094874,0.16021830662024908,0.10775395700874357,0.031845433239734725,0.04256923662073914,1.0
0.16,0.5420884609067484,1.0,1.0,1.0,0.14749713350235918,0.16751247201431282,0.14208827630699844,0.03359472555964658,0.04935399809643091,1.0
0.16,0.6058074418575365,1.0,1.0,1.0,0.131773111043213,0.14691435038048314,0.09448089466126414,0.0329511924565497,0.03957408439034608,1.0
0.16,0.6341252262162194,1.0,1.0,1.0,0.12644585552201498,0.15384856453185958,0.09676082609923867,0.02969284381722611,0.03966456988419528,1.0
0.16,0.6682867859479001,1.0,1.0,1.0,0.11519518222473424,0.15452198763564245,0.10056288922455407,0.028986712799180615,0.041230535151810015,1.0
0.16,0.6023000443530744,0.0,0.0,1.0,0.11660598516182089,0.13772686627359212,0.11259745748763487,0.03205933979769984,0.04314666988190049,1.0
0.16,0.717272286978336,1.0,1.0,1.0,0.10978900472909872,0.12156039176270846,0.08986202971318362,0.028673112036486936,0.04063236770812207,1.0
0.16,0.7515712085319557,1.0,1.0,1.0,0.10533411716721278,0.14107466184237788,0.08861025407263876,0.02533987396071187,0.03639946203819277,1.0
0.16,0.7641024311630834,1.0,1.0,1.0,0.10551167418894689,0.13273349429804748,0.0837395895109814,0.02647506284051409,0.037545930849658966,1.0
0.16,0.5407032412680504,0.0,0.0,0.0,0.15523416816572544,0.17066691569511283,0.12282237523965767,0.03711852022589406,0.046693102503357495,1.0
0.16,0.9053460811837463,1.0,1.0,1.0,0.0843989951567152,0.14862072663969386,0.09832523154565662,0.02210948333681709,0.04206533198369082,1.0
0.16,0.6203441006894915,1.0,1.0,1.0,0.13978526355531168,0.17207598078560174,0.1235812073739938,0.029567113015315165,0.042756800223322323,1.0
0.16,0.916885887478844,1.0,1.0,1.0,0.09784147540126178,0.12109432548927854,0.06975915159940115,0.022339604396804495,0.036097041230575104,1.0
0.16,0.5631818411734032,1.0,1.0,1.0,0.1317475599610992,0.15661796867949124,0.09771465928232544,0.03458448076718169,0.04424096129242048,1.0
0.16,0.6267335489460979,1.0,1.0,1.0,0.13697651858758053,0.15227302265217232,0.10510143809343112,0.030553444394554607,0.042923093780174275,1.0
0.16,0.6372388045235786,1.0,1.0,1.0,0.11586529840536444,0.1584636327722646,0.10094393359655776,0.03195506513953081,0.044500088259953954,1.0
0.16,0.6017150232458401,1.0,1.0,1.0,0.12636537772886408,0.18325958753933214,0.1251273147641521,0.030485281164483,0.04376180027573695,1.0
0.16,0.5516697054527211,1.0,1.0,1.0,0.1336921721604003,0.20104217026105112,0.1385536934687009,0.03500326830504475,0.049366194714724775,1.0
0.16,0.5731894259600216,1.0,1.0,1.0,0.12553556494016163,0.13214557963319873,0.10639173597152218,0.03161369442289635,0.04017555452036664,1.0
0.16,0.5797885470366643,1.0,1.0,1.0,0.12344733732048349,0.13272211861611422,0.10282362560550255,0.03580342038853493,0.042240971225481684,1.0
0.16,0.680546953701194,1.0,1.0,1.0,0.11411604123470283,0.13308938315654975,0.09699261760235274,0.028085106246552024,0.036976886386295024,1.0
0.16,0.5760599483077017,1.0,1.0,0.0,0.1415137578897804,0.14901548940378084,0.11574322427378643,0.03351280967553971,0.04657588483146414,1.0
0.16,0.6544081116170747,1.0,1.0,1.0,0.1335190986446607,0.14123710418783736,0.08484820423401927,0.02958072204812076,0.03867375176730112,1.0
0.16,0.8182514637543782,1.0,1.0,1.0,0.10200487421005744,0.1277616314294247,0.06764419602288234,0.024383229496495087,0.03602921004124833,1.0
0.16,0.5833541931843448,1.0,1.0,0.0,0.11868037615454438,0.1444637274645649,0.10304660135549311,0.03348878832871521,0.041987538444496916,1.0
0.16,0.5003895525196993,1.0,1.0,1.0,0.15738565941260407,0.21958388805297152,0.15080626559360993,0.0370910231666261,0.051416521898943704,1.0
0.16,0.7216663966213525,1.0,1.0,1.0,0.11743889611463024,0.10854106436985585,0.0702128955492884,0.027762854993219475,0.03509358520362004,1.0
0.16,0.6124492941879484,1.0,1.0,1.0,0.12050030240211104,0.1321297328590548,0.10638364060519553,0.032480620287336386,0.03898603989092722,1.0
0.16,0.6518091537757726,1.0,1.0,1.0,0.1368349201205331,0.1498739337005106,0.1010964224534459,0.02833433112191153,0.03919903476022977,1.0
0.16,0.7280121031013057,1.0,1.0,1.0,0.12220937490373898,0.16597583671217775,0.11387560093336238,0.027142889841270827,0.042082567237940224,1.0
0.16,0.6984330593680794,1.0,1.0,1.0,0.10449799468374636,0.14693700698064,0.10700182510734195,0.025040221405309194,0.04421825636626728,1.0
0.16,0.5893332205556322,1.0,1.0,1.0,0.14274599846014663,0.15265397375304862,0.10501209369123807,0.030859186159691073,0.04357698645331382,1.0
0.16,0.6974655642787656,1.0,1.0,1.0,0.11831447047196511,0.13054416638129568,0.09417148023986019,0.028138991237476856,0.04049297743039932,1.0
0.16,0.6652877894860177,1.0,1.0,1.0,0.1052633660950596,0.15323250672959227,0.0958102106215779,0.02708396358854941,0.03885541991678525,1.0
0.16,0.6840656580204992,1.0,1.0,1.0,0.11372837171625956,0.11763167638084311,0.08681063007111399,0.02909415500560715,0.03709415712958036,1.0
0.16,0.51869461098805,1.0,1.0,1.0,0.16212853474884326,0.16801209746678136,0.12755400502605846,0.03836273653751749,0.048799162361940825,1.0
0.16,0.6411253565957971,1.0,1.0,1.0,0.1083492756408011,0.1497105188852619,0.0875197830242028,0.030866536362705782,0.04001345590269684,1.0
0.16,0.6372295526416507,1.0,1.0,1.0,0.13242359258084765,0.1364410898281914,0.0880580936277657,0.029866982320849455,0.04056081001085,1.0
0.16,0.586662670160222,1.0,1.0,1.0,0.14544943237256555,0.14548240219799452,0.10498228711595285,0.03152776518164955,0.03809468445790762,1.0
0.16,0.542937851516432,1.0,1.0,1.0,0.14079512469507566,0.15850777009142808,0.10903529697586356,0.03621177077977151,0.04587237906736144,1.0
0.16,0.7542539941646677,1.0,1.0,1.0,0.09611907339831956,0.15351745941902334,0.09761504888478559,0.026647555521626672,0.041406761297458294,1.0
0.16,0.7007395208450664,1.0,1.0,1.0,0.12230793004814304,0.143083419685106,0.09736523873500272,0.026859178324687333,0.0395180415729189,1.0
0.16,0.5626266373997552,1.0,1.0,1.0,0.11984975109519506,0.15028875968161928,0.1259870570263851,0.033511209510514346,0.04391837942265129,1.0
0.16,0.6762040929769442,1.0,1.0,1.0,0.12375394252570185,0.153519484561629,0.11165826021738942,0.027449938620726075,0.04143023331733708,1.0
0.16,0.5429920097495774,1.0,1.0,1.0,0.13843686543790829,0.17851964530715195,0.1407961579608039,0.034383157907013524,0.04777906171806336,1.0
0.16,0.677183331275085,1.0,1.0,1.0,0.1052897197601756,0.150595647712869,0.10094689823713576,0.02774558611572156,0.03950457323212928,1.0
0.16,0.5676484896844337,1.0,1.0,1.0,0.15015397051457485,0.14096056963254455,0.10842081486575669,0.033768888119265365,0.04248949213653593,1.0
0.16,0.7442803105794759,1.0,1.0,1.0,0.11212591743842623,0.11183113947683303,0.07260927204485411,0.027949586584468153,0.036760212475624846,1.0
0.16,0.6150902011652948,1.0,1.0,1.0,0.11612991417327034,0.12053333785638717,0.08432022135923962,0.031351605982163376,0.03731999266200779,1.0
0.16,0.6637950778299355,1.0,1.0,1.0,0.1330147341432972,0.15389204560303985,0.09591516273621876,0.029469157948497925,0.04176160870095405,1.0
0.16,0.6057457090859357,0.0,1.0,0.0,0.12674277765939762,0.15624270082956518,0.1179192347623363,0.03250058808211228,0.04572446678643756,1.0
0.16,0.8219510125420487,0.0,0.0,0.0,0.0824978172822553,0.1300268334912161,0.07764260862906472,0.023851089601404373,0.03718437003298159,1.0
0.16,0.5800523636552013,1.0,1.0,1.0,0.15203678766699305,0.1548516806427954,0.12175094047056956,0.032897767256425785,0.04547722740099056,1.0
0.16,0.5633488359955401,1.0,1.0,1.0,0.14651314071287275,0.16580000005841428,0.12351403382206161,0.03489968622244533,0.04643384990424703,1.0
0.16,0.6677509175032023,1.0,1.0,1.0,0.11133580491259538,0.15914838501056092,0.13219607737326003,0.028656173773933355,0.04545779336320676,1.0
0.16,0.7130223080784192,1.0,1.0,1.0,0.09693528013768951,0.14215022821360082,0.0994087956033968,0.02741739465387237,0.039813954055617023,1.0
0.16,0.6248980385641474,1.0,1.0,1.0,0.11733518915894063,0.14642133424942413,0.11003208545187729,0.028492273866667306,0.04006446334558166,1.0
0.16,0.8382417333156068,0.0,0.0,0.0,0.09447163288869578,0.12203431522362793,0.07888268088362957,0.023333450841719366,0.03685942654406963,1.0
0.16,0.5461539719201883,1.0,1.0,1.0,0.1486086305105852,0.15195091152801543,0.11979037080380932,0.03205790867665836,0.04564742276359388,1.0
0.16,0.6827983841518572,1.0,1.0,1.0,0.11368125226450995,0.14589677139725116,0.09948614743118747,0.027903377327276033,0.0396358565733651,1.0
0.16,0.62963327628381,1.0,1.0,1.0,0.13654937334341272,0.16791754701197834,0.11227573142836071,0.032117769810171726,0.041948967058284416,1.0
0.16,0.8457439094877003,1.0,1.0,1.0,0.0901066707696933,0.10896388931003456,0.07304128622795192,0.023410825257870208,0.035173583925132104,1.0
0.16,0.6246358113612599,1.0,1.0,1.0,0.12428751610453022,0.15209326306286358,0.12272424612746766,0.03001411069232015,0.04463706642381727,1.0
0.16,0.5338757366297501,1.0,1.0,1.0,0.13907520401268153,0.16683347871986434,0.1174878713290634,0.0349856188260601,0.046868454542341544,1.0
0.16,0.6175925932802965,1.0,1.0,1.0,0.1349414623470034,0.18865269365410872,0.11453151001442577,0.03154129242180349,0.04962429553618827,1.0
0.16,0.6642855801826564,1.0,1.0,1.0,0.1315776832362479,0.1511946761567191,0.09326920293319893,0.0279517624441557,0.03875078299470926,1.0
0.16,0.7256125072968517,1.0,1.0,1.0,0.1047728323806147,0.14603069514540765,0.09027450443241974,0.02687171250228406,0.04072191322588039,1.0
0.16,0.562646559450048,0.0,1.0,0.0,0.13995023294287265,0.1609076635863657,0.11186272582292192,0.03483082705537752,0.043376730659553796,1.0
0.16,0.6093596703054113,0.0,1.0,1.0,0.12150372692285175,0.16140621919239967,0.12292020341415322,0.032801757915029754,0.04324430237344167,1.0
0.16,0.7081441641307198,1.0,1.0,1.0,0.136090407101047,0.14127908863181654,0.090475183152709,0.02453882985210047,0.0355627956364658,1.0
0.16,0.6086170800001514,1.0,1.0,1.0,0.1132725450843132,0.1631967631818388,0.11293566262288476,0.03083469566621534,0.04031660643533506,1.0
0.16,0.6519874869143482,1.0,1.0,1.0,0.11500128338022494,0.12561933952182094,0.08647987883377106,0.03140850519471993,0.03964512770132939,1.0
0.16,0.6448209943391924,1.0,1.0,1.0,0.12834310990177794,0.15830057430747185,0.09630921547421425,0.03169136775913367,0.04004855070690723,1.0
0.16,0.540400352167075,1.0,1.0,1.0,0.13409152182399958,0.1519908377402473,0.13531062952904954,0.0370433397345321,0.04662411569636481,1.0
0.16,0.6274026923700685,0.0,1.0,0.0,0.11298992346393906,0.1522432096894451,0.10455789140687517,0.03438064190020428,0.046015856665523734,1.0
0.16,0.716474140286692,1.0,1.0,1.0,0.10887980285712635,0.12642980524056133,0.09247674281770393,0.02661550880183269,0.03548081318673352,1.0
0.16,0.5986254512959682,1.0,1.0,1.0,0.11886464551386891,0.16020435967021932,0.12040637936745983,0.03281559831801393,0.044851628975154226,1.0
0.16,0.5812875168235886,1.0,1.0,1.0,0.13566204144470823,0.1661601833851155,0.12545525512121905,0.03344460197676141,0.045608445975681915,1.0
0.16,0.6413379189472352,0.0,1.0,0.0,0.10901917241343968,0.146235998519945,0.09819498606358165,0.03216112090636205,0.04567890498041237,1.0
0.16,0.69001480017036,1.0,1.0,1.0,0.12251746322317543,0.14905316242841074,0.10277267843414177,0.027950464221999583,0.042592265717995056,1.0
0.16,0.5282663871381548,1.0,1.0,1.0,0.15068645220327398,0.1858624168393401,0.12826233904263024,0.036862879412556025,0.04539439225720294,1.0
0.16,0.6756435872716151,1.0,1.0,1.0,0.11930696652004227,0.14227052381504648,0.10238552840411819,0.029770133915349373,0.04242381211357205,1.0
0.16,0.6339335823376335,1.0,1.0,1.0,0.12656878277775474,0.14613250494943197,0.10091157967659345,0.030451190593355458,0.0419888378849949,1.0
0.16,0.7186607152918005,0.0,1.0,0.0,0.10832632815248693,0.15509782880580197,0.09476009292816837,0.02659192324641984,0.04112509678396412,1.0
0.16,0.6643634707789157,1.0,1.0,1.0,0.11352451201993068,0.14252093279235403,0.09121201265943031,0.030167724565845155,0.040126859832671294,1.0
