outcome,f,rep,target,rho,branch,stable,w_adaptive,w_cons,cov_adaptive,cov_T1,cov_T2,cov_T3
sat,0.5,7,11,0.13391615696009113,T1,True,0.40621209322432916,0.48209523495353795,1,1,1,1
sat,0.5,7,12,0.1430833999968686,T1,True,0.42702008549779474,0.5071532826221694,0,0,1,0
sat,0.5,7,13,0.13556527999597992,T1,True,0.4045248674591993,0.48009282410652576,1,1,1,1
sat,0.5,7,14,0.13780820596316987,T1,True,0.404203606745586,0.47971154973829755,1,1,1,1
sat,0.5,7,15,0.13615787390071313,T1,True,0.40013726722119275,0.4748855907353227,1,1,1,1
sat,0.5,7,16,0.13306707392112008,T1,True,0.40513064262663107,0.4808117621355587,1,1,1,1
sat,0.5,7,21,0.1426006136250573,T1,True,0.39568006011963036,0.4695957474718982,1,1,1,1
sat,0.5,7,22,0.13959725135459403,T1,True,0.4321921217803629,0.49770859839457643,0,0,1,0
sat,0.5,7,23,0.13355812703475362,T1,True,0.4070607968774736,0.48310248213768975,1,1,1,1
sat,0.5,7,24,0.13558010556661046,T1,True,0.4058434919988976,0.48165777654857506,1,1,1,1
sat,0.5,7,25,0.13989191574409793,T1,True,0.3980613136342309,0.4724218351038371,1,1,1,1
sat,0.5,7,26,0.13558354377676013,T1,True,0.40426809752717824,0.47978808783015314,1,1,1,1
sat,0.5,7,27,0.15511970830030597,T1,True,0.41038028023163625,0.4729287634992087,0,0,0,0
sat,0.5,7,28,0.14007696715687534,T1,True,0.39630126404979965,0.47033299645996224,1,1,1,1
sat,0.5,7,40,0.13681363368142171,T1,True,0.40424817569583205,0.4797644444671816,1,1,1,1
sat,0.5,7,41,0.13760741301056814,T1,True,0.4033544619190593,0.47870377896661875,1,1,1,1
sat,0.5,8,1,0.14033216384883135,T1,True,0.4294932162583057,0.490110059052737,1,1,1,1
sat,0.5,8,2,0.13609249377010532,T1,True,0.42524513913482437,0.485262426421916,1,1,1,1
sat,0.5,8,3,0.14421039758688908,T1,True,0.4164273585562996,0.47520014185848375,1,1,1,1
sat,0.5,8,4,0.14069552817816428,T1,True,0.42198240962712225,0.4815392091715387,1,1,1,1
sat,0.5,8,5,0.1376221036298831,T1,True,0.4255369822009757,0.4855954589750997,1,1,1,1
sat,0.5,8,6,0.1382455630518359,T1,True,0.42250479829891274,0.4821353255549596,1,1,1,1
sat,0.5,8,7,0.14497487108983315,T1,True,0.41188780513524326,0.4700198952072098,1,1,1,1
sat,0.5,8,8,0.13881794298386746,T1,True,0.42181551761083147,0.4813487627270703,1,1,1,1
sat,0.5,8,9,0.1414060508029778,T1,True,0.42613954607831517,0.4862830661510144,1,1,1,1
sat,0.5,8,10,0.13897965459591172,T1,True,0.42430046581075603,0.4841844259294329,1,1,1,1
sat,0.5,8,11,0.137441796092087,T1,True,0.42566260138157846,0.4857388075116837,1,1,1,1
sat,0.5,8,12,0.1458121469883412,T1,True,0.39852438803543905,0.48875909633243503,0,0,1,0
sat,0.5,8,13,0.13782496010787115,T1,True,0.42406448960838866,0.48391514505118083,1,1,1,1
sat,0.5,8,14,0.13925292991508756,T1,True,0.4244586769924926,0.48436496636334053,1,1,1,1
sat,0.5,8,15,0.13818035312803406,T1,True,0.423424492103443,0.4831848210249362,1,1,1,1
sat,0.5,8,16,0.13673687882323365,T1,True,0.4250338222114725,0.4850212851282652,1,1,1,1
sat,0.5,8,21,0.1449956221190017,T1,True,0.4149094560188356,0.47346800902352565,1,1,1,1
sat,0.5,8,22,0.1402580392717687,T1,True,0.4481951103298611,0.5114514587788167,1,1,1,1
sat,0.5,8,23,0.1357250655558865,T1,True,0.4253220896500555,0.48535023740503863,1,1,1,1
sat,0.5,8,24,0.13574031096637434,T1,True,0.42625129140705764,0.4864105827393927,1,1,1,1
sat,0.5,8,25,0.1441959429441535,T1,True,0.41494156237750573,0.4735046467368774,1,1,1,1
sat,0.5,8,26,0.13923377828587766,T1,True,0.42212722676386744,0.48170446518200694,1,1,1,1
sat,0.5,8,27,0.1584646441704726,T1,True,0.3815427752955718,0.46793247204999133,0,0,1,0
sat,0.5,8,28,0.14123616510165074,T1,True,0.4170173484227823,0.47587340038121784,1,1,1,1
sat,0.5,8,40,0.13940544951443581,T1,True,0.422911945038082,0.4825999352503485,1,1,1,1
sat,0.5,8,41,0.13991967953291815,T1,True,0.42271410916570057,0.4823741776657694,1,1,1,1
sat,0.5,9,1,0.13336692499229688,T1,True,0.4269500773055474,0.48927392307252354,1,1,1,1
sat,0.5,9,2,0.13102427591193674,T1,True,0.4210227148554511,0.482481316551092,1,1,1,1
sat,0.5,9,3,0.1370631746886079,T1,True,0.4153092709103884,0.4759338551923832,1,1,1,1
sat,0.5,9,4,0.13366608896101537,T1,True,0.4158555550695672,0.4765598829363306,1,1,1,1
sat,0.5,9,5,0.13280930713023154,T1,True,0.41981350803993595,0.48109559631380594,1,1,1,1
sat,0.5,9,6,0.1331273138717787,T1,True,0.4183715974377438,0.47944320345910335,1,1,1,1
sat,0.5,9,7,0.13556934835881976,T1,True,0.41078712699456016,0.4707515933495954,1,1,1,1
sat,0.5,9,8,0.13280950976215547,T1,True,0.41796786824111104,0.47898054007432994,1,1,1,1
sat,0.5,9,9,0.1338486581181116,T1,True,0.4231553984334357,0.48492531765646274,1,1,1,1
sat,0.5,9,10,0.132320887264641,T1,True,0.42021510980474913,0.4815558217158554,1,1,1,1
sat,0.5,9,11,0.12940138556020797,T1,True,0.42010582567157195,0.48143058488042345,1,1,1,1
sat,0.5,9,12,0.13908184572300222,T1,True,0.40378540014128256,0.4919496334797329,0,0,1,0
sat,0.5,9,13,0.1312023234646304,T1,True,0.4194987808598029,0.48073492697491493,1,1,1,1
sat,0.5,9,14,0.1324444813552819,T1,True,0.4211290484369994,0.48260317212944626,1,1,1,1
sat,0.5,9,15,0.1307949839618609,T1,True,0.42248854539642444,0.4841611210468955,1,1,1,1
sat,0.5,9,16,0.12926976610144442,T1,True,0.4227288141411084,0.4844364629136663,1,1,1,1
sat,0.5,9,21,0.13628246550141093,T1,True,0.41246139904852197,0.47267026651462296,1,1,1,1
sat,0.5,9,22,0.1331188855978422,T1,True,0.44411457473127186,0.5089440003004105,1,1,1,1
sat,0.5,9,23,0.13107254033045979,T1,True,0.4173870258623729,0.4783149094902451,1,1,1,1
sat,0.5,9,24,0.12848875428293471,T1,True,0.4249813105057943,0.48701776642346223,1,1,1,1
sat,0.5,9,25,0.13612838018020934,T1,True,0.4104549869314982,0.470370969290011,1,1,1,1
sat,0.5,9,26,0.13135935506450494,T1,True,0.4200635581078105,0.48138214732802664,1,1,1,1
sat,0.5,9,27,0.14940813527995464,T1,True,0.37783387287730635,0.46033173862448223,0,0,0,0
sat,0.5,9,28,0.13358156135935714,T1,True,0.41537893894116223,0.47601369298265733,1,1,1,1
sat,0.5,9,40,0.13181380305379803,T1,True,0.4196592699732385,0.48091884341459945,1,1,1,1
sat,0.5,9,41,0.13285030878193296,T1,True,0.41944563454949135,0.4806740226558267,1,1,1,1
sat,0.5,10,1,0.1354467300981012,T1,True,0.4157438006885564,0.4907957986188361,1,1,1,1
sat,0.5,10,2,0.1333421413985835,T1,True,0.4131014736634179,0.4876764664715686,1,1,1,1
sat,0.5,10,3,0.14049343440240836,T1,True,0.4029981238807225,0.4757492131556783,1,1,1,1
sat,0.5,10,4,0.13687644525044884,T1,True,0.4078706507624986,0.48150135117498827,1,1,1,1
sat,0.5,10,5,0.13409872738174958,T1,True,0.41287230119741447,0.4874059227297562,1,1,1,1
sat,0.5,10,6,0.13496738228435837,T1,True,0.41043063193081664,0.4845234720096776,1,1,1,1
sat,0.5,10,7,0.1392377392907037,T1,True,0.40498988139082465,0.4781005319635755,1,1,1,1
sat,0.5,10,8,0.1333911486385537,T1,True,0.411320908239203,0.4855744651238076,1,1,1,1
sat,0.5,10,9,0.1383151744291403,T1,True,0.41548263015738174,0.4904874803728123,1,1,1,1
sat,0.5,10,10,0.1342152704758408,T1,True,0.4120088995187596,0.48638665577808443,1,1,1,1
sat,0.5,10,11,0.13263399591429695,T1,True,0.4148992953166842,0.4897988392228344,1,1,1,1
sat,0.5,10,12,0.1407019159568184,T1,True,0.43131698290552717,0.5091803238734666,0,0,1,0
sat,0.5,10,13,0.13356007912813392,T1,True,0.4123881053488654,0.4868343176023123,1,1,1,1
sat,0.5,10,14,0.13576388847660317,T1,True,0.4120812307604146,0.48647204459074833,1,1,1,1
sat,0.5,10,15,0.13408759458466868,T1,True,0.4103603659405074,0.4844405212771052,1,1,1,1
sat,0.5,10,16,0.13171761433802057,T1,True,0.41326373333458766,0.487868018010674,1,1,1,1
sat,0.5,10,21,0.14116697750393825,T1,True,0.4022246459307829,0.47483610338103843,1,1,1,1
sat,0.5,10,22,0.13746537789805782,T1,True,0.41342073527886797,0.4815703801442175,0,0,1,0
sat,0.5,10,23,0.1313781583032273,T1,True,0.4136150834084174,0.48828279542838754,1,1,1,1
sat,0.5,10,24,0.1302337044094371,T1,True,0.4137126114027316,0.4883979296282912,1,1,1,1
sat,0.5,10,25,0.13773944112828831,T1,True,0.40637649438896073,0.4797374627672779,1,1,1,1
sat,0.5,10,26,0.13463708226381235,T1,True,0.4117110646748729,0.48603505440767364,1,1,1,1
sat,0.5,10,27,0.15182291622516245,T1,True,0.40538317929930534,0.4722078867852488,0,0,0,0
sat,0.5,10,28,0.1368565025450303,T1,True,0.40671165646455815,0.4801331298542848,1,1,1,1
sat,0.5,10,40,0.13472801290491543,T1,True,0.4116613784849592,0.48597639863645437,1,1,1,1
sat,0.5,10,41,0.1352187761801713,T1,True,0.4119806238245081,0.48635327562444486,1,1,1,1
sat,0.5,11,1,0.13335287674687224,T1,True,0.4501382891395603,0.5012841074436084,1,1,1,1
sat,0.5,11,2,0.13042147617150204,T1,True,0.4488778022433363,0.4998804009294929,1,1,1,1
sat,0.5,11,3,0.1384403926644927,T1,True,0.4359868481349138,0.485524744944997,1,1,1,1
sat,0.5,11,4,0.13499503725466747,T1,True,0.44092622030708867,0.49102534071833903,1,1,1,1
sat,0.5,11,5,0.13297044449883266,T1,True,0.4480396532229826,0.4989470193582966,1,1,1,1
sat,0.5,11,6,0.1332823187859795,T1,True,0.4452477791799635,0.4958379257274815,1,1,1,1
sat,0.5,11,7,0.1373219796895989,T1,True,0.44167239369887884,0.4918562961640903,1,1,1,1
sat,0.5,11,8,0.13258598474737054,T1,True,0.4483324445238592,0.49927307832610335,1,1,1,1
sat,0.5,11,9,0.13662820030639128,T1,True,0.45128154598103787,0.5025572639361484,1,1,1,1
sat,0.5,11,10,0.13261474192662176,T1,True,0.4460638922295332,0.4967467675467557,1,1,1,1
sat,0.5,11,11,0.1313658975528076,T1,True,0.4462846057401402,0.496992559068683,1,1,1,1
sat,0.5,11,12,0.13933729628640307,T1,True,0.4713729805824822,0.5249315366973001,1,1,1,0
sat,0.5,11,13,0.13220210706573024,T1,True,0.44571910757410693,0.49636280761171897,1,1,1,1
sat,0.5,11,14,0.13383568551544134,T1,True,0.44648930528235353,0.4972205170757851,1,1,1,1
sat,0.5,11,15,0.13127089129605046,T1,True,0.4414801930165293,0.4916422571680169,1,1,1,1
sat,0.5,11,16,0.129108360162042,T1,True,0.4465681557422638,0.4973083267186687,1,1,1,1
sat,0.5,11,21,0.13802775212394103,T1,True,0.43457820981080114,0.48395605367378025,1,1,1,1
sat,0.5,11,22,0.13576144705007095,T1,True,0.47650118187409657,0.5397043562569565,1,1,1,1
sat,0.5,11,23,0.1294987390341482,T1,True,0.44775299247330685,0.4986277875099794,1,1,1,1
sat,0.5,11,24,0.12919674578954143,T1,True,0.4481451847816965,0.4990645416719796,1,1,1,1
sat,0.5,11,25,0.1373159566800891,T1,True,0.4412288923990175,0.49136240315695245,1,1,1,1
sat,0.5,11,26,0.13290896104550148,T1,True,0.4459681350243083,0.49664013017261854,1,1,1,1
sat,0.5,11,27,0.14773654966904026,T1,True,0.445428798926365,0.5045105286777289,0,0,1,0
sat,0.5,11,28,0.1351127738448732,T1,True,0.44073523675715987,0.49081265714826217,1,1,1,1
sat,0.5,11,40,0.13294138204612446,T1,True,0.44690348598770807,0.497681758010434,1,1,1,1
sat,0.5,11,41,0.13350747705076502,T1,True,0.4464278902681208,0.4971521239367518,1,1,1,1
sat,0.5,12,1,0.13688634651223616,T1,True,0.4489762775512414,0.5127908749044471,1,1,1,1
sat,0.5,12,2,0.13680011686993204,T1,True,0.4441463803174105,0.5072744871751375,1,1,1,1
sat,0.5,12,3,0.1425183870380341,T1,True,0.43881740808246045,0.5011880891373488,1,1,1,1
sat,0.5,12,4,0.13808503636992572,T1,True,0.4424534489218802,0.5053409334110012,1,1,1,1
sat,0.5,12,5,0.1360818113154881,T1,True,0.4469958169503251,0.5105289243849305,1,1,1,1
sat,0.5,12,6,0.13704359759285029,T1,True,0.4456122194357096,0.5089486712278929,1,1,1,1
sat,0.5,12,7,0.140895006240474,T1,True,0.437238065182694,0.49938426860642343,1,1,1,1
sat,0.5,12,8,0.13548917967025043,T1,True,0.4450190599127021,0.5082712038293482,1,1,1,1
sat,0.5,12,9,0.1404652237247836,T1,True,0.4499237557167653,0.5138730215160715,1,1,1,1
sat,0.5,12,10,0.1368460108728266,T1,True,0.4468863096228292,0.5104038523909682,1,1,1,1
sat,0.5,12,11,0.13486553903116671,T1,True,0.4478401366010387,0.5114932501946365,1,1,1,1
sat,0.5,12,12,0.1450792868890296,T1,True,0.3868985877912162,0.46061186435616186,0,0,1,0
sat,0.5,12,13,0.1363801285891802,T1,True,0.4462221551894968,0.5096452993226465,1,1,1,1
sat,0.5,12,14,0.1376046262103268,T1,True,0.4470934225601403,0.5106404030276902,1,1,1,1
sat,0.5,12,15,0.13612746869307962,T1,True,0.44560576965044796,0.5089413047116812,1,1,1,1
sat,0.5,12,16,0.1322231583211867,T1,True,0.4473740625118185,0.5109609313351969,1,1,1,1
sat,0.5,12,21,0.1422665760471209,T1,True,0.437340463029581,0.49950122062397756,1,1,1,1
sat,0.5,12,22,0.13874733053358204,T1,True,0.4670944161514546,0.5334842090714911,1,1,1,1
sat,0.5,12,23,0.1346448751476775,T1,True,0.4504991459511395,0.5145301940137043,1,1,1,1
sat,0.5,12,24,0.13273925289411484,T1,True,0.4477708631470897,0.511414130657961,1,1,1,1
sat,0.5,12,25,0.14077754172778784,T1,True,0.43715463535289717,0.4992889805977831,1,1,1,1
sat,0.5,12,26,0.13773279635658062,T1,True,0.445800255617316,0.5091634336616802,1,1,1,1
sat,0.5,12,27,0.15308855574284996,T1,True,0.3608240598134407,0.4295695258130932,0,0,0,0
sat,0.5,12,28,0.13956952220470994,T1,True,0.4376393866581407,0.49984263133247814,1,1,1,1
sat,0.5,12,40,0.13702735650258405,T1,True,0.444819870921197,0.5080437033970708,1,1,1,1
sat,0.5,12,41,0.13791756637786046,T1,True,0.4444934083448236,0.507670839532024,1,1,1,1
sat,0.5,13,1,0.13432732870722042,T1,True,0.44837663320509,0.5124409254900724,1,1,1,1
sat,0.5,13,2,0.13265677434313192,T1,True,0.4425271628845392,0.5057556797330331,1,1,1,1
sat,0.5,13,3,0.13905191971889994,T1,True,0.4325608245554724,0.49436534567260926,1,1,1,1
sat,0.5,13,4,0.13488249461385904,T1,True,0.4365602445706496,0.49893620495078106,1,1,1,1
sat,0.5,13,5,0.13319889396855575,T1,True,0.44297136140935783,0.5062633455797841,1,1,1,1
sat,0.5,13,6,0.1337610371206688,T1,True,0.44088160867451354,0.50387500786059,1,1,1,1
sat,0.5,13,7,0.13859375185549846,T1,True,0.43196050608401204,0.4936792533780467,1,1,1,1
sat,0.5,13,8,0.13249332448385498,T1,True,0.4388850796749,0.5015932137335937,1,1,1,1
sat,0.5,13,9,0.13660408394803966,T1,True,0.44648164204538116,0.5102751769836542,1,1,1,1
sat,0.5,13,10,0.1333598007502433,T1,True,0.4417666376489343,0.5048864902464936,1,1,1,1
sat,0.5,13,11,0.13176566588807645,T1,True,0.44190323270606796,0.5050426020781797,1,1,1,1
sat,0.5,13,12,0.13972366261267513,T1,True,0.4568316909581975,0.5053161746735062,0,0,1,0
sat,0.5,13,13,0.13277019352122538,T1,True,0.4408019348588524,0.5037839502076902,1,1,1,1
sat,0.5,13,14,0.13434606346854175,T1,True,0.44225104365994466,0.5054401084464891,1,1,1,1
sat,0.5,13,15,0.13475160245465484,T1,True,0.435598292941146,0.4978368091598455,1,1,1,1
sat,0.5,13,16,0.12871926288065982,T1,True,0.4427204310416412,0.5059765621474115,1,1,1,1
sat,0.5,13,21,0.13832343550625387,T1,True,0.4342843303344175,0.4963351068756782,1,1,1,1
sat,0.5,13,22,0.1376152739205332,T1,True,0.4547771493815533,0.5030435803882018,1,1,1,1
sat,0.5,13,23,0.13053967516722934,T1,True,0.4436088245174831,0.5069918897564921,1,1,1,1
sat,0.5,13,24,0.13072860797222163,T1,True,0.44330044200579183,0.5066394453871983,1,1,1,1
sat,0.5,13,25,0.1374216315302459,T1,True,0.43297244468483714,0.4948357783054033,1,1,1,1
sat,0.5,13,26,0.13176468327017024,T1,True,0.44288959895734187,0.5061699008650543,1,1,1,1
sat,0.5,13,27,0.1492519965093038,T1,True,0.4399235381042154,0.5027800476566673,0,0,1,0
sat,0.5,13,28,0.13539947773492325,T1,True,0.4359250456059945,0.4982102484195688,1,1,1,1
sat,0.5,13,40,0.13327999804255383,T1,True,0.4411677411613286,0.5042020231095965,1,1,1,1
sat,0.5,13,41,0.13407955545751002,T1,True,0.4416299570830716,0.5047302806885455,1,1,1,1
sat,0.5,14,1,0.13996919743500422,T1,True,0.44359588951807855,0.5017883514499388,1,1,1,1
sat,0.5,14,2,0.13717660414033003,T1,True,0.43917652015395764,0.4967892337392681,1,1,1,1
sat,0.5,14,3,0.14299879237169813,T1,True,0.4304217024191416,0.4868859283610992,1,1,1,1
sat,0.5,14,4,0.1405917509351442,T1,True,0.4343651875267445,0.4913467336522871,1,1,1,1
sat,0.5,14,5,0.1378398146765409,T1,True,0.4388781144701103,0.49645168215301755,1,1,1,1
sat,0.5,14,6,0.13893683950639035,T1,True,0.43709909070129677,0.494439279817385,1,1,1,1
sat,0.5,14,7,0.1442447979031504,T1,True,0.4269642329714593,0.4829748959657678,1,1,1,1
sat,0.5,14,8,0.1381212759206697,T1,True,0.4362764719364411,0.4935087470427527,1,1,1,1
sat,0.5,14,9,0.14203458377881004,T1,True,0.4369321268099543,0.494250413018192,1,1,1,1
sat,0.5,14,10,0.13840889251683436,T1,True,0.43782754736981155,0.49526329798219226,1,1,1,1
sat,0.5,14,11,0.13747782802462097,T1,True,0.44093977800430595,0.49878380192805066,1,1,1,1
sat,0.5,14,12,0.14544444755202016,T1,True,0.46746526460341314,0.5287889947318739,1,1,1,0
sat,0.5,14,13,0.13886177618709097,T1,True,0.4371715662831018,0.494521262999767,1,1,1,1
sat,0.5,14,14,0.13987989699739975,T1,True,0.43763769384455997,0.49504853880677147,1,1,1,1
sat,0.5,14,15,0.13818446784562877,T1,True,0.43113025449227377,0.48768743077601034,1,1,1,1
sat,0.5,14,16,0.13572634399207692,T1,True,0.4386603022244962,0.4962052965344064,1,1,1,1
sat,0.5,14,21,0.1432892427869511,T1,True,0.4297370372048296,0.4861114463667822,1,1,1,1
sat,0.5,14,22,0.14228558894956528,T1,True,0.4531757047276407,0.5166804092201461,1,1,1,1
sat,0.5,14,23,0.13715352623617258,T1,True,0.43626079359847575,0.4934910119655191,1,1,1,1
sat,0.5,14,24,0.1344720524255291,T1,True,0.43933859615334414,0.4969725714357245,1,1,1,1
sat,0.5,14,25,0.1413021827925804,T1,True,0.43336869788337234,0.4902195210085272,1,1,1,1
sat,0.5,14,26,0.13759030358885116,T1,True,0.4382351218895107,0.4957243395544102,1,1,1,1
sat,0.5,14,27,0.15557184296732451,T1,True,0.42319278289395307,0.4824959016195988,0,0,1,0
sat,0.5,14,28,0.14099135518146147,T1,True,0.4317476011904091,0.48838576317549887,1,1,1,1
sat,0.5,14,40,0.1391867228608354,T1,True,0.4373898541300175,0.4947681866107239,1,1,1,1
sat,0.5,14,41,0.1392489142729281,T1,True,0.43760483761173286,0.49501137237828385,1,1,1,1
sat,0.5,15,1,0.135927638329393,T1,True,0.42452982749810714,0.48609070703408497,1,1,1,1
sat,0.5,15,2,0.1317895869637597,T1,True,0.4223625284262273,0.4836091288976016,1,1,1,1
sat,0.5,15,3,0.1393136010663743,T1,True,0.4110428990636945,0.470648045167338,1,1,1,1
sat,0.5,15,4,0.13599507868385707,T1,True,0.41384308023850586,0.47385427935613267,1,1,1,1
sat,0.5,15,5,0.13391627576511048,T1,True,0.4173731854962916,0.4778962835912049,1,1,1,1
sat,0.5,15,6,0.1348650838947582,T1,True,0.4162487931245216,0.476608843586816,1,1,1,1
sat,0.5,15,7,0.14088296220269889,T1,True,0.40525691262244623,0.46402303543200063,1,1,1,1
sat,0.5,15,8,0.13435552731453226,T1,True,0.4141982688780384,0.47426097374069076,1,1,1,1
sat,0.5,15,9,0.1367663006854896,T1,True,0.41932016067911865,0.4801255887704798,1,1,1,1
sat,0.5,15,10,0.13448938521881723,T1,True,0.4175457099173295,0.4780938257010189,1,1,1,1
sat,0.5,15,11,0.1324621234203619,T1,True,0.4182191832029501,0.47886495904518267,1,1,1,1
sat,0.5,15,12,0.14068174951093687,T1,True,0.403711829158678,0.4817821638283526,0,0,1,0
sat,0.5,15,13,0.13409427235811933,T1,True,0.4159679394110529,0.4762872634025501,1,1,1,1
sat,0.5,15,14,0.13466762813035463,T1,True,0.4179046736891888,0.47850484264814613,1,1,1,1
sat,0.5,15,15,0.13325352104453875,T1,True,0.4181860920608473,0.4788270693714321,1,1,1,1
sat,0.5,15,16,0.1311651571663157,T1,True,0.4180875940559904,0.4787142882151479,1,1,1,1
sat,0.5,15,21,0.1400553866920909,T1,True,0.41438282185403996,0.47447228866081903,1,1,1,1
sat,0.5,15,22,0.13622278447024533,T1,True,0.4417788097425013,0.505840956443435,1,1,1,1
sat,0.5,15,23,0.13403017139301052,T1,True,0.4141174317499175,0.4741684144569427,1,1,1,1
sat,0.5,15,24,0.13050118948506798,T1,True,0.41968892382250506,0.48054782609159624,1,1,1,1
sat,0.5,15,25,0.13914215302286298,T1,True,0.4078772645586327,0.46702336342507833,1,1,1,1
sat,0.5,15,26,0.13335476505947436,T1,True,0.41809977953776056,0.4787282407081544,1,1,1,1
sat,0.5,15,27,0.153477114506073,T1,True,0.37584694908439165,0.44852873589441256,0,0,0,0
sat,0.5,15,28,0.13748533648793101,T1,True,0.4085696479947174,0.4678161490721284,1,1,1,1
sat,0.5,15,40,0.13491725003886057,T1,True,0.41608300818716093,0.476419018250179,1,1,1,1
sat,0.5,15,41,0.13597118618430878,T1,True,0.4146703547252685,0.47480151654451025,1,1,1,1
sat,0.5,16,1,0.13819372725204448,T1,True,0.41172890878578605,0.4893405997451185,1,1,1,1
sat,0.5,16,2,0.13614949880670513,T1,True,0.4093241634465353,0.4864825552856864,1,1,1,1
sat,0.5,16,3,0.1424353696532838,T1,True,0.40134733531722,0.4770020797165207,1,1,1,1
sat,0.5,16,4,0.13885330606169524,T1,True,0.4052520591970577,0.4816428515555294,1,1,1,1
sat,0.5,16,5,0.13678044894577032,T1,True,0.41042380821094654,0.487789485202535,1,1,1,1
sat,0.5,16,6,0.13905467037895597,T1,True,0.4059043609936791,0.4824181134950295,1,1,1,1
sat,0.5,16,7,0.1449734184658903,T1,True,0.3974618083851426,0.47238412348683617,1,1,1,1
sat,0.5,16,8,0.1387406318292463,T1,True,0.4049753581701387,0.4813139918530083,1,1,1,1
sat,0.5,16,9,0.13954953694048636,T1,True,0.41006372698202104,0.4873615279696095,1,1,1,1
sat,0.5,16,10,0.13722398743279057,T1,True,0.40865427074050464,0.4856863865165304,1,1,1,1
sat,0.5,16,11,0.1363247965292064,T1,True,0.409151339440795,0.4862771536225661,1,1,1,1
sat,0.5,16,12,0.14305596551079253,T1,True,0.43278802959360124,0.5143694053167057,0,0,1,0
sat,0.5,16,13,0.1369651137083935,T1,True,0.4073872492095414,0.48418052899081054,1,1,1,1
sat,0.5,16,14,0.13804485071344033,T1,True,0.40832043804081825,0.4852896257110751,1,1,1,1
sat,0.5,16,15,0.13585233057607563,T1,True,0.4095114433382382,0.4867051377970683,1,1,1,1
sat,0.5,16,16,0.13541403503900265,T1,True,0.40876322296959355,0.4858158764502908,1,1,1,1
sat,0.5,16,21,0.1437198101791438,T1,True,0.3988582594950857,0.4740438083160348,1,1,1,1
sat,0.5,16,22,0.14179821276973173,T1,True,0.4292384477629193,0.4932840882763337,1,1,1,0
sat,0.5,16,23,0.1345650839101793,T1,True,0.4103351523004874,0.48768411748249085,1,1,1,1
sat,0.5,16,24,0.1338252546296168,T1,True,0.41210342112272874,0.4897857083776699,1,1,1,1
sat,0.5,16,25,0.1405280217212289,T1,True,0.40227680081189127,0.4781067512440706,1,1,1,1
sat,0.5,16,26,0.13710527198352115,T1,True,0.40887916284170367,0.48595367121121746,1,1,1,1
sat,0.5,16,27,0.15723821586554665,T1,True,0.40321130861480986,0.4633735020461653,0,0,1,0
sat,0.5,16,28,0.14175777974381218,T1,True,0.3988360869616204,0.4740174562173789,1,1,1,1
sat,0.5,16,40,0.13834650195698653,T1,True,0.40643426515790837,0.4830479056130912,1,1,1,1
sat,0.5,16,41,0.1389994599522295,T1,True,0.4054862591824155,0.481921198688436,1,1,1,1
sat,0.5,17,1,0.133571147382819,T1,True,0.4371771015501835,0.49287468149258684,1,1,1,1
sat,0.5,17,2,0.13204148137271637,T1,True,0.43200612848822256,0.48704491206531453,1,1,1,1
sat,0.5,17,3,0.13799343522663715,T1,True,0.42096692735606783,0.4745992859731648,1,1,1,1
sat,0.5,17,4,0.13439268998326742,T1,True,0.42551575595495034,0.47972764800056444,1,1,1,1
sat,0.5,17,5,0.13272572157018683,T1,True,0.4339108368661721,0.48919228559377553,1,1,1,1
sat,0.5,17,6,0.13329461084826766,T1,True,0.4286633557522131,0.48327626077566405,1,1,1,1
sat,0.5,17,7,0.1368305510880075,T1,True,0.42523377867720985,0.47940974603254805,1,1,1,1
sat,0.5,17,8,0.131848841999545,T1,True,0.4287644054771805,0.48339018451693877,1,1,1,1
sat,0.5,17,9,0.13589157447991632,T1,True,0.431901645071265,0.48692711717013,1,1,1,1
sat,0.5,17,10,0.13282596766782373,T1,True,0.43072758866231,0.4856034827058221,1,1,1,1
sat,0.5,17,11,0.12968451466395445,T1,True,0.4327631111715317,0.487898336450097,1,1,1,1
sat,0.5,17,12,0.13835483882734476,T1,True,0.4309804378385403,0.5046208172509015,0,0,1,0
sat,0.5,17,13,0.13142463850048103,T1,True,0.43162749506224063,0.48661803968665707,1,1,1,1
sat,0.5,17,14,0.13310536479660762,T1,True,0.4311186687014314,0.4860443874307873,1,1,1,1
sat,0.5,17,15,0.13193170924925912,T1,True,0.4261607997402669,0.4804548721600855,1,1,1,1
sat,0.5,17,16,0.12945322198481077,T1,True,0.43218664213031166,0.48724842364799864,1,1,1,1
sat,0.5,17,21,0.13820376890744174,T1,True,0.42005869940671925,0.47357534725434686,1,1,1,1
sat,0.5,17,22,0.13562051522270477,T1,True,0.46541680458236556,0.5247122013171109,1,1,1,1
sat,0.5,17,23,0.1287269752577298,T1,True,0.432641221449937,0.48776091763860113,1,1,1,1
sat,0.5,17,24,0.12777802807295935,T1,True,0.4326711339882437,0.4877946411175717,1,1,1,1
sat,0.5,17,25,0.13700057861420162,T1,True,0.4271716019562938,0.4815944533927477,1,1,1,1
sat,0.5,17,26,0.1313435894633566,T1,True,0.4312373411925034,0.4861781791276344,1,1,1,1
sat,0.5,17,27,0.14900760020441628,T1,True,0.4284487524825945,0.5016565501492515,0,0,1,0
sat,0.5,17,28,0.13547565512558643,T1,True,0.42530262087764026,0.47948735892098626,1,1,1,1
