rho_true,rho_hat,branch,stable,cov_adaptive,cov_T1,cov_T3,w_T1,w_T3,w_T2
0.9,0.6434142499316776,T3,True,1,1,1,0.36818435854752507,0.28065355586205565,0.5166622679207908
0.9,0.7293123034659075,T3,True,1,1,1,0.2745077756413371,0.1912214113821525,0.427244666531312
0.9,0.7160913264055311,T3,True,1,1,1,0.30272752478994647,0.22198436837312358,0.43238159338531956
0.9,0.6772853361332113,T3,True,1,1,1,0.2669490383363704,0.20574501010579208,0.44264332369011977
0.9,0.6693200083747544,T2,False,1,1,1,0.31388472165389647,0.22005219230634612,0.4758586269589106
0.9,0.6965442680311011,T3,True,1,1,1,0.27541025949928766,0.1849984595828152,0.44820726513576464
0.9,0.6133939173416566,T3,True,1,1,1,0.3294866967652961,0.2509889309609362,0.5041341989229452
0.9,0.6797046501111674,T3,True,1,1,1,0.29387046503432057,0.24026783920822944,0.4376372879454086
0.9,0.6995102193038754,T3,True,1,1,1,0.28828557042922776,0.2076105278749521,0.42987709962739334
0.9,0.6396484171921627,T3,True,1,1,1,0.3562840775270134,0.2709266930666374,0.4983527350130067
0.9,0.6776353036336265,T3,True,1,1,1,0.329541106124019,0.25954755248291816,0.4749441418809186
0.9,0.7050543154862269,T3,True,1,1,1,0.29629147389046384,0.20869882006119062,0.49695194984282365
0.9,0.6894859291779087,T3,True,0,1,0,0.2817240898507532,0.2107949399100939,0.4582079863675331
0.9,0.6361801602711541,T3,True,1,1,1,0.3392582664010339,0.27357048680556784,0.46905807552661394
0.9,0.7595080250300033,T3,True,1,1,1,0.3032410956814265,0.20475751888848182,0.4604086502541937
0.9,0.6119093225882551,T3,True,0,0,0,0.31559216499307546,0.2574863121106293,0.4615473275485841
0.9,0.6855707209444809,T3,True,1,1,1,0.3126685294875997,0.25218053974800325,0.46772817492211927
0.9,0.6388586457311163,T3,True,1,1,1,0.3161128355440457,0.24853788536540553,0.4810511311967258
0.9,0.7048842010361074,T3,True,1,1,1,0.29987233834979693,0.2089912905193431,0.4612249199027645
0.9,0.7883359574731853,T3,True,1,1,1,0.23782232348244842,0.14899850807548187,0.40117264982045736
0.9,0.660334637580477,T3,True,1,1,1,0.31898646012257087,0.2736472409850679,0.42547543625306145
0.9,0.7752579156225718,T2,False,1,1,0,0.26121111447406176,0.1650480495342686,0.45984259887598283
0.9,0.7007271444418444,T3,True,0,1,0,0.2933040795456242,0.20115005165364355,0.4500562380401901
0.9,0.7467900709422386,T3,True,1,1,1,0.3221869098213058,0.2002384170623471,0.47806002186393987
0.9,0.6362875965957631,T3,True,1,1,1,0.3295580340388949,0.26841106653008,0.46584070801642913
0.9,0.5727426029406836,T3,True,1,1,1,0.3460158558141372,0.28764482906027056,0.5035808203319736
0.9,0.7127585801731384,T3,True,1,1,1,0.2775359832661245,0.192430397918727,0.44514744845273096
0.9,0.7410018971578638,T3,True,0,1,0,0.2582714434938912,0.17196459662534608,0.4653464944123824
0.9,0.7847366739063316,T3,True,1,1,1,0.2778931366797831,0.15953069387651195,0.4314544822317149
0.9,0.7213699020134308,T3,True,0,1,0,0.2832599360259502,0.20900317848667044,0.4651038635426863
0.9,0.6368494041340381,T3,True,1,1,1,0.34263594847926077,0.25071945826328984,0.48894132478716873
0.9,0.6169357756814507,T3,True,1,1,1,0.29379754443272293,0.23788224820996481,0.47029332785471073
0.9,0.6399122854452962,T3,True,1,1,1,0.36217983721602715,0.2616468738805824,0.5192159573039485
0.9,0.6821868599499912,T3,True,1,1,1,0.282935174375354,0.2039452716562507,0.4568013393680727
0.9,0.7345613311427887,T3,True,1,1,1,0.29228978155520136,0.18818110084732662,0.4469560192612011
0.9,0.727669433718943,T3,True,1,1,1,0.31179886004971114,0.21212189730881353,0.44941225548572883
0.9,0.6707577507496223,T3,True,0,1,0,0.29059277650991483,0.21145193569168863,0.43841341696632896
0.9,0.6895777021066982,T3,True,0,1,0,0.3159496239450004,0.2155250155468545,0.4603801388207178
0.9,0.7404132265015361,T3,True,1,1,1,0.2729079393162682,0.18522015166411576,0.43321004471373914
0.9,0.7281887682037804,T3,True,1,1,1,0.2959587938010184,0.19906166363994485,0.471445279779842
0.9,0.6692295974883057,T3,True,1,1,1,0.3239714675119103,0.24445641894075273,0.4584440311512952
0.9,0.6984415858008065,T3,True,1,1,1,0.28675142631525735,0.1996440163779077,0.451366290063648
0.9,0.6358910182704459,T3,True,0,1,0,0.3202809301271508,0.2547116019882485,0.4627037933862373
0.9,0.7158973140160032,T3,True,0,1,0,0.29500073875660693,0.2028339940007136,0.4506377559748208
0.9,0.607483276980142,T3,True,1,1,1,0.36748996205845097,0.27507118323036484,0.5217520378520976
0.9,0.7272911461359137,T3,True,1,1,1,0.2962601342091302,0.21127870979640892,0.4590646088454514
0.9,0.6114288475877055,T3,True,1,1,1,0.35285324231056114,0.2894257806716817,0.4952341778478739
0.9,0.7240740580658592,T3,True,0,1,0,0.2807069488985831,0.1996640358935056,0.4376761074909345
0.9,0.7342526560850152,T3,True,0,0,0,0.2597378318540747,0.17562413761524787,0.4114617145161001
0.9,0.6678492264729641,T3,True,1,1,1,0.2921018814224693,0.22435355661592477,0.45086178800082444
0.9,0.6474152817841201,T3,True,1,1,1,0.29486306237713267,0.22693600234114433,0.4537333764963169
0.9,0.6677077013211133,T3,True,1,1,1,0.3658839812556947,0.2810360187177832,0.47377803473575814
0.9,0.7013052331843519,T3,True,1,1,1,0.31024489434107083,0.22397959100516207,0.4341195806613142
0.9,0.6457171268352445,T3,True,1,1,1,0.3107682268313414,0.2573029056739766,0.47607304151042107
0.9,0.6793357861463751,T3,True,1,1,1,0.30120671148916744,0.23614888954051863,0.4837354056080643
0.9,0.7007742581291895,T3,True,0,1,0,0.29150442994513387,0.21092215397471645,0.4453503832494992
0.9,0.7453473952962801,T3,True,1,1,1,0.2580448107477051,0.1705745324434663,0.4229318700312178
0.9,0.7319156271855629,T3,True,1,1,1,0.27690169598690295,0.20394292896368965,0.41479739735746424
0.9,0.6485777423843666,T3,True,1,1,1,0.3110226569143085,0.2418077688121468,0.46012076533656476
0.9,0.7447951405255747,T3,True,1,1,1,0.2894459798865866,0.20542292196264159,0.4513672082926081
0.9,0.7111541534922499,T3,True,1,1,1,0.3193690442008477,0.22990716697782013,0.4565285400710525
0.9,0.7629035045894351,T3,True,0,1,0,0.27531923062703834,0.16938146583390074,0.4204689637911748
0.9,0.7367349596312995,T2,False,1,1,0,0.3193736221439179,0.17327738015595,0.5129667107300959
0.9,0.6483155088935746,T3,True,0,1,0,0.32325792377650486,0.25820926836172803,0.46878694543272337
0.9,0.6529046867604571,T3,True,1,1,1,0.3078302485072791,0.24588754068457536,0.4602790093141447
0.9,0.6551281516501877,T3,True,1,1,1,0.30196848422136613,0.23846490035210913,0.4517801574439098
0.9,0.7327039499204506,T3,True,0,1,0,0.3241257879479098,0.21764826764290965,0.4816797520683014
0.9,0.7461992819118642,T3,True,0,1,0,0.24194493597311945,0.16035263239706135,0.418709848126937
0.9,0.6531830182683579,T3,True,1,1,1,0.37151970164161047,0.292043020843895,0.49403233680905323
0.9,0.6770737202882089,T3,True,1,1,1,0.30421204507035166,0.22728077458744925,0.443661072742203
0.9,0.586113235598337,T3,True,1,1,1,0.3497243252627037,0.26428483762989824,0.4962501664233698
0.9,0.7010944373793014,T3,True,1,1,1,0.27479697280765764,0.2081888880034865,0.4541620339082994
0.9,0.6430082315739962,T3,True,1,1,1,0.31664263011712496,0.23125494927738016,0.4710707676438672
0.9,0.6710021945426221,T3,True,1,1,1,0.32478340627176083,0.23630132910049043,0.4502287480219093
0.9,0.691337818570796,T3,True,1,1,1,0.27000470215062816,0.22152963848750482,0.4344313329478678
0.9,0.706769622805034,T3,True,0,1,0,0.28815798916296803,0.2118939950728732,0.4440794990362427
0.9,0.6679778244768574,T3,True,1,1,1,0.3474942685510726,0.2588852177030843,0.4654887769027874
0.9,0.6866217343000954,T3,True,1,1,1,0.3393880809764409,0.27872052065352015,0.5060492444278063
0.9,0.6846438624916397,T3,True,1,1,1,0.28741541443236546,0.21546908797534,0.4416337702577749
0.9,0.7682672518405639,T3,True,1,1,1,0.28717173661126366,0.19845567622963156,0.4376726084485307
0.9,0.707659737938152,T3,True,1,1,1,0.33560419019832033,0.24465574115651129,0.4837155268547233
0.9,0.608225340226417,T3,True,1,1,1,0.35070250882296394,0.2711102692975561,0.5495452114574351
0.9,0.6638428185768889,T3,True,1,1,1,0.32770918933945736,0.23576736459473147,0.507212843794106
0.9,0.7327799357376644,T3,True,1,1,1,0.3201538882595724,0.22101743420998857,0.4765938426515906
0.9,0.8097317264017809,T3,True,0,1,0,0.26528545773997264,0.16156966855380414,0.4468073007313749
0.9,0.6808666139144716,T3,True,1,1,1,0.2884611874500718,0.22784984255865243,0.4727122070583953
0.9,0.6534770708059274,T3,True,1,1,1,0.30493747394110354,0.23573672467555384,0.46039210209724135
0.9,0.6844395552492587,T3,True,0,1,0,0.2863694819314281,0.2130094202172832,0.42785743769305273
0.9,0.7794978946833583,T3,True,0,1,0,0.27171150795545485,0.1891410867522393,0.42433040300898883
0.9,0.7769825659229609,T3,True,0,1,0,0.23508128749534027,0.14190215744485668,0.3803174653755448
0.9,0.7528902976527319,T3,True,1,1,1,0.275568293880357,0.18903023901075014,0.41930337707662696
0.9,0.6884544655106776,T3,True,1,1,1,0.2848666437584816,0.2168365360163283,0.4462959783806708
0.9,0.721722796108674,T3,True,1,1,1,0.2881059059382225,0.18768175607074644,0.45905368073740027
0.9,0.7062030162599625,T3,True,1,1,1,0.3195263294864012,0.23724670663577235,0.4349438564819652
0.9,0.6773284709204833,T3,True,1,1,1,0.2945062004705707,0.21827481498842638,0.461410702119341
0.9,0.7041095185576024,T3,True,0,1,0,0.2924118015472332,0.22221543115080197,0.4290581181591393
0.9,0.647641958960228,T3,True,1,1,1,0.31027746959446634,0.24054394696734793,0.4637702487979445
0.9,0.6553220435564008,T3,True,0,1,0,0.30271195579012694,0.24821520013412401,0.4553940555122175
0.9,0.7513676578141045,T3,True,0,1,0,0.2756897952861254,0.18288098382766704,0.41311020883354316
0.9,0.6938131384344376,T3,True,1,1,1,0.27929730170867184,0.19378474698149709,0.4435665368004357
0.9,0.6933784110015054,T3,True,1,1,1,0.31277240581251053,0.25109312507937365,0.4791337042710619
0.9,0.6569057732028791,T3,True,1,1,1,0.3067153187993396,0.22336634369650402,0.4683363106612778
0.9,0.7298418252441083,T3,True,1,1,1,0.2809385255725498,0.1974587523347912,0.44124603362233994
0.9,0.7191573305556687,T3,True,0,1,0,0.27135886917679997,0.19306014431478885,0.42476516033812284
0.9,0.7179997579062297,T3,True,1,1,1,0.25398883500336616,0.18013911914705188,0.4189124488110582
0.9,0.6800171736556119,T3,True,1,1,1,0.3022810915884866,0.2096802323086312,0.43777431671043426
0.9,0.741357667354121,T3,True,1,1,1,0.32106645342432716,0.20162470841526525,0.48005816702736226
0.9,0.726960240395368,T2,False,1,1,0,0.2942106348965394,0.20192658772621758,0.4554409708201808
0.9,0.6603965003023158,T3,True,1,1,1,0.3067782044366596,0.22976198043712187,0.45541967377451176
0.9,0.6984017246988985,T3,True,1,1,1,0.30718326683831837,0.21213776235523532,0.4720050640053179
0.9,0.6656138828437713,T3,True,1,1,1,0.2925133628013447,0.21904084416569047,0.4418029860123481
0.9,0.7169123940469757,T3,True,1,1,1,0.33279767442772357,0.23307615875321522,0.5065382285695434
0.9,0.6472285214477611,T3,True,1,1,1,0.31138269842220345,0.24100880116469,0.4482758520022726
0.9,0.6596475348561288,T3,True,1,1,1,0.30224372023402907,0.23705066801203276,0.4556905516469567
0.9,0.6413798452419667,T3,True,1,1,1,0.3852737915147225,0.26443794819579686,0.5540303864552638
0.9,0.7601027182574012,T3,True,1,1,1,0.3051606782933877,0.19287973376283113,0.463540247541673
0.9,0.7356357600189368,T3,True,1,1,1,0.28723809656721877,0.18702558803659625,0.44880559720404406
0.9,0.7298226150272873,T3,True,1,1,1,0.2642222939054194,0.17644824144615467,0.4220958681846578
0.9,0.753842368601064,T2,False,1,1,0,0.3434265683106331,0.220445270251696,0.5523506080429309
0.9,0.721708505182275,T3,True,1,1,1,0.23799870771212533,0.16185334616128677,0.3774443127301612
0.9,0.7301348323303414,T3,True,1,1,1,0.33610467171640274,0.22937262374713277,0.5047822007681435
0.9,0.6446884761566695,T3,True,1,1,1,0.37365355359102986,0.2925068997080649,0.5088977449412825
0.9,0.702599108121259,T3,True,0,1,0,0.3101863886479791,0.21298903949505965,0.4495421019504954
0.9,0.7246387333711477,T3,True,1,1,1,0.30417693124066436,0.22499134280934877,0.44208199312882773
0.9,0.6868714639233882,T3,True,1,1,1,0.2889148923376128,0.22153171232118885,0.4452228558194756
0.9,0.5967220774122465,T3,True,1,1,1,0.3504307948939666,0.2803277052728366,0.50464549843511
0.9,0.6852125403320353,T3,True,1,1,1,0.3260378633086835,0.2541375890554131,0.462828920100991
0.9,0.6791768660815749,T3,True,1,1,1,0.3627853712271709,0.24377524771775494,0.5058895247267202
0.9,0.6395606552012157,T3,True,0,1,0,0.31028707127082245,0.23297444614344928,0.4786308102545276
0.9,0.6679318712754783,T3,True,1,1,1,0.3065405161225923,0.230085503527239,0.46540074449778657
0.9,0.7025270041041601,T3,True,1,1,1,0.2717018825856555,0.194181136745999,0.42448605027215275
0.9,0.6544627926063824,T3,True,1,1,1,0.2952463156520446,0.2363843723251742,0.45900822279417686
0.9,0.6832851796948315,T3,True,1,1,1,0.34021942571949376,0.2381774981455276,0.5041661689142457
0.9,0.5960629471867374,T3,True,1,1,1,0.3498462539093378,0.27183487508493714,0.49482499422114923
0.9,0.5807086771037733,T3,True,1,1,1,0.3602927423698068,0.3241300930208082,0.47838469803199585
0.9,0.6503164287921643,T3,True,1,1,1,0.3396378975128095,0.2648967946883448,0.5002902611812675
0.9,0.7390129487077943,T3,True,1,1,1,0.2789166144880446,0.19224545252307476,0.4565333803573224
0.9,0.6429398380732599,T3,True,1,1,1,0.32644273532035434,0.25046660568657814,0.5004162503861995
0.9,0.6926286084683327,T3,True,1,1,1,0.331014698002279,0.22840655721025543,0.49829168104191657
0.9,0.644761871996475,T3,True,1,1,1,0.3436851509167045,0.2616738908766492,0.4807370242272574
0.9,0.6855837089287955,T3,True,1,1,1,0.3077635734610405,0.21430660094217582,0.48113143175822887
0.9,0.6829577887503082,T3,True,1,1,1,0.30935186155784017,0.23046037215097667,0.49671584476668695
0.9,0.7878762150063296,T3,True,1,1,1,0.23856948186838606,0.1466666541897125,0.39701251506053176
0.9,0.6789801565815912,T3,True,1,1,1,0.31800908573214365,0.23421324076474653,0.5133843623450121
0.9,0.7061420598246568,T3,True,1,1,1,0.3029521514314466,0.2002803381310821,0.47906323675578144
0.9,0.6748483093962356,T3,True,0,1,0,0.30740379798360706,0.22689632351216008,0.4581960444119418
0.9,0.7436310375946128,T3,True,1,1,1,0.2557746654511795,0.1732915803044428,0.44177860509684075
0.9,0.6601954234141563,T3,True,1,1,1,0.3097182769250453,0.24573363736247253,0.5122360634633223
0.9,0.7177755407002342,T3,True,0,1,0,0.30843711787607286,0.21906837273927607,0.48479334862727497
0.9,0.6627841566490599,T3,True,1,1,1,0.3029148138329528,0.2419708259749257,0.4548076593484475
0.9,0.6849650905845728,T3,True,0,1,0,0.26567490174219793,0.1929352037856078,0.43491727972869987
0.9,0.6193154182638785,T3,True,1,1,1,0.3207853363517136,0.2781445171498605,0.4736269853687922
0.9,0.7707252320797314,T3,True,0,1,0,0.272010332516389,0.1690382079311938,0.4306542825288417
0.9,0.6917138603043008,T3,True,0,1,0,0.3151447334328597,0.20950369187495907,0.4783302437024772
0.9,0.6510227167768661,T3,True,1,1,1,0.35069684529769896,0.24391920942548137,0.5309354327257692
0.9,0.7270228285489588,T3,True,1,1,1,0.2864977820208957,0.19544413817073142,0.4523900590366913
0.9,0.6774115124779144,T3,True,0,1,0,0.30939738882098133,0.21516475472015079,0.4471858426462833
0.9,0.6792260224258313,T3,True,1,1,1,0.36140601297338415,0.26071446457771036,0.4900698392375965
0.9,0.6524381895653937,T3,True,1,1,1,0.3225848215792684,0.24579854402448773,0.4572057924152892
0.9,0.6389915132263647,T3,True,0,1,0,0.3112726749348966,0.22165518547885854,0.47253695101605486
0.9,0.7320816611627289,T3,True,0,1,0,0.3360045094198751,0.23056060316285673,0.48030032549247237
0.9,0.7171340115407292,T3,True,1,1,1,0.33659157751776814,0.22122987809020675,0.49202255423269803
0.9,0.6365594403392584,T3,True,1,1,1,0.33846444212362353,0.28369043854670256,0.4994616535011668
0.9,0.7203326128206184,T3,True,0,0,0,0.2594983874541431,0.19047404940420262,0.4062063899088747
0.9,0.7016531513406886,T3,True,1,1,1,0.301186858401391,0.21186009727021357,0.4423746136650949
0.9,0.6679184382225416,T3,True,1,1,1,0.3730807023320252,0.2540970678277273,0.47482707122866796
0.9,0.659896244866238,T3,True,1,1,1,0.32990439139477157,0.25736032415907123,0.4952935654760167
0.9,0.6931358074265256,T3,True,0,1,0,0.2974878771340153,0.2179688302532328,0.4680285568126407
0.9,0.639746221230425,T3,True,1,1,1,0.33980043510249003,0.26043705483541046,0.4593787587557672
0.9,0.6279736338725384,T3,True,1,1,1,0.36240735830125154,0.2857207827163043,0.5044054758205525
0.9,0.7183289954655355,T3,True,1,1,1,0.2861257750940676,0.19616908565786847,0.42144154527673683
0.9,0.6734461626572766,T3,True,1,1,1,0.2814214257855607,0.2103780361789351,0.4366933897315074
0.9,0.7328796934257301,T3,True,1,1,1,0.3084694840390436,0.1965138628063532,0.4582941363147514
0.9,0.7104978383291765,T2,False,1,1,0,0.2960956588019314,0.20613291533136754,0.47122863508810264
0.9,0.7015636990050708,T3,True,1,1,1,0.27125063725870147,0.21662172641473212,0.43129457191717635
0.9,0.663376766950653,T3,True,1,1,1,0.3185506837235815,0.23727585967823114,0.43754137344913785
0.9,0.5926671047993998,T3,True,1,1,1,0.3984040147113472,0.32358333218670443,0.5365480827193677
0.9,0.7867728514220486,T3,True,0,1,0,0.24188155651453555,0.14877763596322355,0.4135226922262097
0.9,0.7133995459120581,T3,True,1,1,1,0.2822528496951493,0.2005438472680316,0.45153130328303065
0.9,0.6927562973083466,T3,True,1,1,1,0.3106881284315157,0.24657077767493676,0.4756125956440127
0.9,0.6143228424892041,T3,True,1,1,1,0.3490719122614931,0.2773128747495077,0.48216176865412885
0.9,0.6798783682097692,T3,True,1,1,1,0.3183339830271605,0.22870127541757096,0.47936542827551054
0.9,0.6253739908405971,T3,True,1,1,1,0.3562064008670147,0.2790799697086714,0.5160373686953639
0.9,0.7675595007174639,T3,True,1,1,1,0.29806759223738816,0.18025628680224995,0.47137360993087973
0.9,0.7322799454240451,T3,True,0,1,0,0.2774076792152537,0.18217070055095014,0.4426077248697547
0.9,0.7516823750857698,T3,True,1,1,1,0.26449004675369275,0.18835637544847952,0.46874201089646816
0.9,0.7199949520124929,T3,True,0,1,0,0.2883358847371813,0.20046994350531444,0.46706381966135896
0.9,0.7070550221032785,T3,True,1,1,1,0.2912898009568929,0.19636303288489942,0.44009540147267795
0.9,0.752155700941806,T3,True,0,1,0,0.25677935137032726,0.16633394599282372,0.4292394098724037
0.9,0.7967332478731217,T3,True,0,1,0,0.24787147271024298,0.1500603450737773,0.4098799371394593
0.9,0.8621388328931674,T3,True,0,1,0,0.23656882054359243,0.14108029216770188,0.38673869943676725
0.9,0.6679960622070111,T3,True,1,1,1,0.3141459208205236,0.23209460313087346,0.4691507075325302
0.9,0.7773860042003246,T3,True,1,1,1,0.2689818639222998,0.17466831880230738,0.428301944571645
0.9,0.6748799674908346,T3,True,0,1,0,0.31049932277661785,0.23048530468263648,0.4762324263555889
0.9,0.6206196038543617,T3,True,1,1,1,0.38225542747447433,0.28846417637567023,0.5328595290035713
0.9,0.6058417088997096,T3,True,1,1,1,0.361804724682369,0.28423728991301295,0.5005538108113431
0.9,0.7543814791168524,T2,False,1,1,0,0.2991197539466027,0.16384940702909212,0.4847179501835152
0.9,0.6651540863017688,T3,True,1,1,1,0.3146144696223106,0.2395448128907579,0.4638130263796667
0.9,0.7195243989851675,T3,True,1,1,1,0.2999256170198928,0.21167943941004833,0.4404361743432311
0.9,0.6858268229556773,T3,True,1,1,1,0.2818817876439178,0.20176509405736578,0.42582310845738003
0.9,0.6426882784716833,T3,True,0,1,0,0.3254214312292227,0.226805595891212,0.48628081011661006
0.9,0.6069719174798563,T3,True,1,1,1,0.3140740136861001,0.269487056974514,0.4491814056972101
0.9,0.6942508644106801,T3,True,1,1,1,0.31051314104679373,0.23005668344421354,0.4898073500735176
0.9,0.6580254651636963,T3,True,1,1,1,0.3589252154949263,0.26122550612850376,0.5119170146785755
0.9,0.6762912833227767,T3,True,1,1,1,0.3029031802583658,0.21674596210503422,0.4872926516334301
0.9,0.6694221146491246,T3,True,1,1,1,0.29401459591023554,0.21972083786700475,0.47210550878925
0.9,0.6517608994686502,T3,True,1,1,1,0.34725461944480396,0.2605163988967599,0.5585179306213762
0.9,0.7036251169587451,T3,True,1,1,1,0.30521828719809435,0.21709355753714832,0.42541522933538195
0.9,0.7116032329008418,T3,True,1,1,1,0.30616813518763225,0.2219790855377316,0.48375153000426324
0.9,0.6443173425726426,T3,True,0,0,0,0.29307366389003114,0.23746109040501107,0.46248820323089684
0.9,0.7236399530307948,T3,True,1,1,1,0.3305234489468381,0.22694691504596695,0.48677948764144113
0.9,0.6460474323657494,T3,True,1,1,1,0.3010794827190694,0.25006115371745535,0.45643554132512315
0.9,0.6102811723557874,T3,True,1,1,1,0.3398578592512753,0.2818755530450676,0.48589235439963924
0.9,0.6482759241719824,T3,True,1,1,1,0.35938718210728027,0.27554797055210034,0.5085738677158529
0.9,0.6602346919430192,T3,True,1,1,1,0.35341659450939417,0.25638407322137124,0.4916182452564372
0.9,0.7704833608169671,T3,True,0,1,0,0.2792193732672248,0.16549020127269234,0.4608042797813885
0.9,0.7282855062998713,T3,True,0,1,0,0.26319569325312514,0.16750640414649381,0.4263954913968316
0.9,0.6909947558658314,T3,True,1,1,1,0.3077771470294764,0.21591333508083135,0.46484826818106495
0.9,0.7636962675389886,T3,True,1,1,1,0.28304286368553155,0.1940391005717958,0.3964903744324673
0.9,0.6855676745063841,T3,True,0,1,0,0.29055026496469044,0.22273390908709328,0.44530274671735237
0.9,0.626400862174578,T3,True,1,1,1,0.3493293683129249,0.2731817286188033,0.4890636494145628
0.9,0.6648769652971852,T3,True,1,1,1,0.2951383673007665,0.2134664984744858,0.46357556526155846
0.9,0.6285813474591277,T3,True,1,1,1,0.31598774652186845,0.24256111070597802,0.4718209539252148
0.9,0.6358291782761606,T3,True,1,1,1,0.3221338960783406,0.2671753024762715,0.4651461610777775
0.9,0.7542269173694985,T3,True,1,1,1,0.3035790391432873,0.19191372479400295,0.47587542726710064
0.9,0.7493973683832147,T3,True,1,1,1,0.303002607706876,0.2021412297785581,0.438921181974727
0.9,0.7397876553948344,T3,True,1,1,1,0.25837866735061765,0.18823089545365138,0.4063760733891533
0.9,0.7463400904496494,T3,True,0,1,0,0.28751796713148314,0.18596198548747014,0.46405960802770113
0.9,0.7169576567537658,T3,True,1,1,1,0.2907762076653409,0.19996692309543188,0.42823221020952973
0.9,0.6876996311655681,T3,True,1,1,1,0.2972267367020766,0.21119000097926363,0.4651809919922689
0.9,0.7632741355953505,T3,True,0,1,0,0.2888247803325858,0.1744025319485567,0.43080611951077596
0.9,0.7271866296308064,T3,True,0,1,0,0.2880192706470517,0.20306742390136845,0.453526398345624
0.9,0.7399910907547866,T3,True,1,1,1,0.26253419083884194,0.20108256883302353,0.41929811112517645
0.9,0.6723664025462129,T3,True,1,1,1,0.3230598051679327,0.24065175763132612,0.47001297575878553
0.9,0.6348940306930407,T3,True,1,1,1,0.32180335869507565,0.2407034821638682,0.4556599668922401
0.9,0.7010413100000147,T3,True,0,1,0,0.26514977138580537,0.21094243747509278,0.4171987318834916
0.9,0.6205083893377702,T3,True,1,1,1,0.3288713936168148,0.2517475669081827,0.4790558655666004
0.9,0.7008294078180797,T3,True,1,1,1,0.3248403596069893,0.21557367722813267,0.4725049559180695
0.9,0.6724959101024708,T3,True,1,1,1,0.321490005360481,0.24970721617338826,0.4863917491578152
0.9,0.683651825736761,T3,True,1,1,1,0.30583935745325325,0.2072207392551257,0.4582990120437046
0.9,0.6511581057703693,T3,True,0,1,0,0.28573548445353836,0.19782445116922795,0.45295052880202097
0.9,0.7302467352756329,T3,True,1,1,1,0.3096678337352872,0.23250732267983393,0.4249425046055879
0.9,0.7515948011918104,T3,True,1,1,1,0.32027154623849907,0.20496895738797835,0.4776392393438459
0.9,0.7411986756644102,T3,True,1,1,1,0.29895780112214465,0.19814958196646743,0.47891418925375384
0.9,0.7151726999484141,T3,True,1,1,1,0.27917427838422365,0.19138512046015607,0.42851256516426306
0.9,0.6478221431967853,T3,True,1,1,1,0.32668722903630504,0.25853892013639374,0.46645175560276364
0.9,0.6246226397128447,T3,True,1,1,1,0.3315190981395122,0.2426156669093911,0.4796606560506188
0.9,0.7768705570811002,T3,True,0,1,0,0.2382671055492823,0.1615218750148356,0.38181043474763826
0.9,0.7613385105420379,T3,True,1,1,1,0.2662843755837195,0.15788508195706982,0.41908933450330604
0.9,0.717288709679603,T3,True,1,1,1,0.2674162253983783,0.20106740030506828,0.4188084263375721
0.9,0.6734873248673692,T3,True,1,1,1,0.296939570601207,0.23764489088767304,0.46049594196181787
0.9,0.7006692966720066,T3,True,1,1,1,0.28390355612184365,0.20586794145192436,0.4472709377114062
0.9,0.68329496618913,T3,True,1,1,1,0.2868801660029116,0.2203740020541726,0.4405627555488598
0.9,0.6599346181644505,T3,True,1,1,1,0.35095869681550146,0.25514385408973606,0.531395101949348
0.9,0.697020418251576,T3,True,0,1,0,0.28203670564655825,0.2043986701095669,0.46318415560579834
0.9,0.7146889653207387,T3,True,0,1,0,0.2787704695779541,0.18957891714679495,0.4394364658978174
0.9,0.6264267366553405,T3,True,1,1,1,0.31914978769225366,0.2630873213106755,0.4883300286867565
0.9,0.7063326546347619,T3,True,1,1,1,0.31126149109799955,0.21118172608796165,0.4720667048679512
0.9,0.6958154451836414,T3,True,1,1,1,0.28977236732995915,0.21169688441706883,0.48696182271229255
0.9,0.7627461329228992,T2,False,1,1,0,0.24537776888421148,0.15367713227197569,0.4484654151007877
0.9,0.6195174389974532,T3,True,1,1,1,0.34420616097533263,0.26847245192552294,0.5044489395057198
0.9,0.687688566268433,T3,True,1,1,1,0.294888460271737,0.2111761278656388,0.45608031071801464
0.9,0.7444605450105789,T3,True,1,1,1,0.2765582088113446,0.2083922194475405,0.47483879150179165
0.9,0.6984780183699254,T3,True,1,1,1,0.3057702995117734,0.22750530666178229,0.451971743307394
0.9,0.7028535198503016,T3,True,0,1,0,0.29490506491055934,0.1926671101966745,0.45080016848098436
0.9,0.6723383094763673,T3,True,1,1,1,0.3147116791794969,0.21518686451996621,0.47265480339384824
0.9,0.7442193202590462,T3,True,1,1,1,0.24269807015837033,0.1774108028472243,0.4261496995971786
0.9,0.7000963390585166,T3,True,1,1,1,0.32747896588455133,0.22192529204170425,0.4595653503853252
0.9,0.7509390450137697,T3,True,1,1,1,0.29652033915503,0.17399432209451954,0.47844885210687293
0.9,0.7687024204558124,T3,True,1,1,1,0.27853611178572735,0.18061118616412022,0.45598848666238634
0.9,0.6772675815048302,T3,True,1,1,1,0.32140855284732156,0.2345412545951633,0.47420296993240474
0.9,0.7169491028500368,T3,True,0,1,0,0.2664383685487566,0.1880031107246938,0.424964688547427
0.9,0.6571522957078264,T3,True,1,1,1,0.29846547151527864,0.22780659963834235,0.4843246291037308
0.9,0.7610025563366973,T3,True,1,1,1,0.3038979000500254,0.1948165661734123,0.44713240421223743
