rho_true,rho_hat,branch,cov_T3,cov_T3_safe,cov_adaptive_safe,w_T3,w_T3_safe,w_T1
0.9,0.6717220748121817,T3,1,1,1,0.233489412772981,0.23740139984389644,0.3205066083510965
0.9,0.7418735109797985,T3,1,1,1,0.19591149808161928,0.201950764045127,0.289616112472101
0.9,0.7416774052796447,T3,1,1,1,0.19934380175261937,0.20832139956991544,0.2967771848697452
0.9,0.6333780769933743,T3,1,1,1,0.25708023601989566,0.25905090507546774,0.3413722397563889
0.9,0.7176189320755204,T3,1,1,1,0.20225181792101637,0.20716960868967335,0.2709706970488905
0.9,0.655221256242798,T3,1,1,1,0.25019146703088224,0.2533912686420908,0.37377867160653805
0.9,0.6900931451630729,T3,1,1,1,0.24745164448630624,0.2499947809611192,0.3607169687535233
0.9,0.6883613322571016,T3,1,1,1,0.21225995831444433,0.21418987157085284,0.27808682541593854
0.9,0.7163648176971196,T3,1,1,1,0.206059767438679,0.2093934805414636,0.2848763720654699
0.9,0.7748547610971277,T3,1,1,1,0.18607674694015996,0.1931634533424865,0.27001665962774846
0.9,0.695502304625081,T3,0,0,0,0.20531248296825685,0.20942839087438875,0.3020760672825489
0.9,0.6581681324422941,T3,1,1,1,0.21660372644942713,0.2190207546722475,0.3013932859384457
0.9,0.6828141658891318,T3,1,1,1,0.21597241186363497,0.22117967424843407,0.31640664682611536
0.9,0.718477869408594,T3,1,1,1,0.19301081824796112,0.198144537023086,0.2986080269975202
0.9,0.7305323281271289,T3,1,1,1,0.18612148489607028,0.18888302979050692,0.28170624537870226
0.9,0.7018379905056755,T3,1,1,1,0.24394047616094894,0.2440225613735407,0.32676674470340955
0.9,0.7192888973729701,T3,1,1,1,0.2034889921737242,0.21326984037037533,0.3094398145774848
0.9,0.6534408932077177,T3,1,1,1,0.23677437838649945,0.2397630559979462,0.3062781472066175
0.9,0.7425684810310741,T3,0,0,0,0.16302095042030718,0.17337692418708772,0.261184509361452
0.9,0.650708232221577,T3,1,1,1,0.2452096884740496,0.2496258339397526,0.35089490842121784
0.9,0.7249130055200352,T3,1,1,1,0.19044014046144034,0.194395359920307,0.27191922064335494
0.9,0.7038356915608239,T3,0,0,0,0.2081943086034491,0.2112399351437611,0.27018711357707903
0.9,0.633357479960017,T3,1,1,1,0.26654128912969527,0.26863474060488673,0.34706204685265407
0.9,0.7301224419723684,T3,1,1,1,0.26413877874226693,0.2700460381046243,0.3453036757195842
0.9,0.6954399469179001,T3,1,1,1,0.20871945747614978,0.21483879606353445,0.30475107256511025
0.9,0.6943936160714899,T3,1,1,1,0.20084494558026023,0.20526371609224112,0.2581375610068558
0.9,0.674308715397281,T3,1,1,1,0.20623292117761172,0.21290432616063107,0.3091986638187419
0.9,0.7974879520919366,T3,0,0,0,0.14748906372770704,0.16170603096849862,0.2549203371956046
0.9,0.6643463190249425,T3,1,1,1,0.24580581398513188,0.24888298576307924,0.3304262339287461
0.9,0.6642165138457862,T3,1,1,1,0.2547341629621914,0.2637560530550512,0.3525713203502556
0.9,0.7045770970841776,T3,1,1,1,0.21385459727329303,0.21670938851912921,0.2714241865599328
0.9,0.633064966129876,T3,1,1,1,0.27956318417544046,0.2831263103410611,0.35023693142655554
0.9,0.6230196092545728,T3,1,1,1,0.2569867623009217,0.2602488415506931,0.31781834327002856
0.9,0.6703356342057285,T3,1,1,1,0.23906027344652164,0.24249647775453015,0.32235029988581715
0.9,0.656200945714372,T3,0,1,1,0.21571129997735988,0.21946685072482924,0.28570012571998066
0.9,0.7240138799063076,T2,0,0,1,0.1840763584932849,0.19028153380335167,0.28234945352623236
0.9,0.7031312686422916,T3,1,1,1,0.22303544918613832,0.22803496443173862,0.3208008839490559
0.9,0.7936308146810901,T3,0,0,0,0.1684525239269093,0.17630967016917626,0.2722329223572442
0.9,0.6774370902346011,T3,1,1,1,0.2490248679922931,0.25439005155477534,0.33100804361135117
0.9,0.7267875385149819,T3,1,1,1,0.2245877275320028,0.23161691551066094,0.32531634661006054
0.9,0.7004072390022837,T3,1,1,1,0.2147546240680517,0.21856265351537987,0.33309718124719473
0.9,0.6840333118942411,T3,0,0,0,0.2282336397513684,0.2338214086521322,0.3180935849619057
0.9,0.7053446846775955,T3,1,1,1,0.22032522364918353,0.22457681091708895,0.3119625046990861
0.9,0.7305765933446989,T3,0,0,0,0.19930437479484966,0.20307884581688965,0.28095870246615595
0.9,0.7500626106104539,T3,1,1,1,0.21944392087391607,0.22491225090055786,0.3142900917592881
0.9,0.7142223663936635,T3,0,0,0,0.18578600431541667,0.19356393066171923,0.2676608498230304
0.9,0.6846245557600749,T3,1,1,1,0.23660110916641994,0.24241891483378566,0.3194348206572794
0.9,0.6936294498841629,T3,1,1,1,0.22795339472495693,0.23089667312157594,0.30717653471266637
0.9,0.5978872309942542,T3,1,1,1,0.259817180482989,0.2622542046694445,0.3147142969301041
0.9,0.7304704323267331,T3,0,0,0,0.19786623989823612,0.20061255718856894,0.262467618257319
0.9,0.7254268351215132,T3,1,1,1,0.21622105231327451,0.22477659379548032,0.3081242549103714
0.9,0.6921612649946789,T3,1,1,1,0.21928774425308264,0.22247335626511042,0.28950073234217855
0.9,0.6718718995913913,T3,1,1,1,0.20550665200351753,0.21038215543548677,0.29616523693295227
0.9,0.6449905376380697,T3,0,0,0,0.22840437763960608,0.23234610590302635,0.2979782055438931
0.9,0.703304583464984,T3,1,1,1,0.2127434137313615,0.21462638622683036,0.26396081656956805
0.9,0.730416688146782,T3,1,1,1,0.23256896389963502,0.23862314319788575,0.36721996740865964
0.9,0.7469449930184406,T3,0,0,0,0.19236420652480507,0.19998967673621534,0.2887178000660904
0.9,0.6625058136195381,T3,1,1,1,0.22298913590231423,0.2244370931421719,0.2934205557105307
0.9,0.7484968350956543,T3,1,1,1,0.18061865898559443,0.18606355512289274,0.27763410215109896
0.9,0.5802706209367838,T3,1,1,1,0.2772743919980919,0.2799597224145782,0.33661320190367694
0.9,0.6643624618334973,T3,0,0,0,0.22162405420194117,0.22869931134188903,0.31113724648970703
0.9,0.6699550834803704,T3,1,1,1,0.2402336266583718,0.24498573853685274,0.3634467149181173
0.9,0.6599799716198864,T3,1,1,1,0.2239447314876817,0.22836529121734786,0.2746863476197268
0.9,0.6706656547351758,T3,0,1,1,0.20952957870506,0.2141891515268971,0.2819618560732073
0.9,0.6906116481567453,T3,1,1,1,0.22211244608109934,0.22843719576035185,0.297834414777832
0.9,0.6037915356832094,T3,1,1,1,0.25914822628816847,0.26178073229006554,0.3270323145713608
0.9,0.6548886835163685,T3,1,1,1,0.24444797008998928,0.2466770187898765,0.3117022859365227
0.9,0.7480748905319782,T3,1,1,1,0.18325111530355723,0.1871523460222025,0.2674576876754154
0.9,0.728742366237306,T3,1,1,1,0.1889089160949403,0.19700541108694186,0.29798096788016276
0.9,0.70990049585882,T3,1,1,1,0.20451677473433094,0.2073152996436221,0.29055982353271204
0.9,0.7054657559251356,T3,1,1,1,0.2036387349956116,0.2091122110267779,0.27450138290763104
0.9,0.7585422627956977,T3,0,0,0,0.16896806431677133,0.17340124845939522,0.2561090694343521
0.9,0.616911756400543,T3,1,1,1,0.26427246567709317,0.2666886778704085,0.3303908264058048
0.9,0.6682652212348372,T3,1,1,1,0.22181010050898187,0.22535734736277824,0.3054474135959529
0.9,0.6574431729678646,T3,1,1,1,0.3089616653384389,0.31541039093556533,0.3922587713765096
0.9,0.6718917996978663,T3,1,1,1,0.20757397457511245,0.21220188158969425,0.2858851425959382
0.9,0.6376208922024542,T3,1,1,1,0.24833025230143588,0.2526513002564625,0.3102605732943416
0.9,0.7161736021083268,T3,1,1,1,0.19137626599965396,0.19747662503474558,0.2736054773170377
0.9,0.6787014257824396,T3,1,1,1,0.23177883241771952,0.23741452969020008,0.3303850714917164
0.9,0.6671627680458792,T3,0,0,0,0.24275186720390513,0.23938691219989983,0.303554572544118
0.9,0.648112148007921,T3,0,0,0,0.24293881395007585,0.24404801858150296,0.2965419794313072
0.9,0.650423018196858,T3,1,1,1,0.2605634698390315,0.2643421265873761,0.33608379563375823
0.9,0.7433242059337344,T3,1,1,1,0.19719946095007593,0.20270713985575856,0.28098854785951577
0.9,0.6676598026848066,T3,1,1,1,0.2325267073087844,0.23561031473220564,0.29974680224857037
0.9,0.774322238760958,T3,1,1,1,0.17466384551977598,0.18130438700225554,0.2548859511494623
0.9,0.7030291032296613,T3,1,1,1,0.22342129799685315,0.22719030307311436,0.30425993014834923
0.9,0.7041576815707119,T3,1,1,1,0.1970823112512422,0.20052333189660154,0.2786016054585665
0.9,0.7007082343727348,T3,1,1,1,0.18924331189966584,0.1943073130688629,0.29723756816923375
0.9,0.7316625336549626,T3,0,0,0,0.1998053795915968,0.20506369660444237,0.3116633718410597
0.9,0.7207695345127427,T3,1,1,1,0.19582585140120115,0.2031695564773322,0.2694272895620065
0.9,0.6482481274042442,T3,1,1,1,0.23653838833659963,0.23930760643099766,0.318546245857644
0.9,0.6836039409008582,T3,0,0,0,0.2098685091545946,0.21471720607144656,0.29478543616481245
0.9,0.6717250709065973,T3,1,1,1,0.2287567643178706,0.23241390273138465,0.3115489705491383
0.9,0.6912982006372644,T3,0,0,0,0.2217647747563052,0.22460441039044568,0.29879161993876585
0.9,0.7038831051936778,T3,0,0,0,0.18903938559694178,0.19309885135977028,0.28169729141123734
0.9,0.62076428546439,T3,1,1,1,0.2446883425197588,0.24580418927765754,0.31860027213051256
0.9,0.6646023404000503,T3,1,1,1,0.23651374483964552,0.23967587807508606,0.3106873028640562
0.9,0.61731302062055,T3,1,1,1,0.2689482265731696,0.27305907801720786,0.36769659383804343
0.9,0.7731671726994995,T3,1,1,1,0.19016310933150316,0.1969708617525623,0.2883419834078524
0.9,0.7487120760004585,T3,1,1,1,0.18348246500802673,0.19151229074175694,0.3001006333407444
0.9,0.6728877792286895,T3,1,1,1,0.2224116619134084,0.22573925317389934,0.316168362224088
0.9,0.69275344638276,T3,0,0,0,0.21711807218132767,0.2222351843885471,0.2956709060590473
0.9,0.6478975192999489,T3,1,1,1,0.23487925978824903,0.23749749704066123,0.31701026506289176
0.9,0.6613106838432101,T3,1,1,1,0.23831550802704346,0.24344262441425935,0.32836180136659043
0.9,0.8011519217916188,T2,1,1,1,0.14735094880171676,0.15039934064257468,0.25318911387187676
0.9,0.7314923226901033,T3,1,1,1,0.2063232866098263,0.20816102775951198,0.3325684225699053
0.9,0.759661218383003,T3,0,0,0,0.188734050672274,0.1946627822812815,0.30137245536935225
0.9,0.6327807467635396,T3,1,1,1,0.24265269155389174,0.24301668511239605,0.28525811444103405
0.9,0.7438805562107542,T3,1,1,1,0.19887496474271854,0.20291316425290695,0.2803095457977613
0.9,0.7134463669774583,T3,1,1,1,0.19753574279228203,0.2031929308219955,0.28793089373972824
0.9,0.7740582801294476,T3,1,1,1,0.1780352174632487,0.18851124026539387,0.2824313640261942
0.9,0.7630414899124754,T3,1,1,1,0.16566857379193128,0.1719592301851548,0.26034265469161433
0.9,0.7497719028730045,T2,0,0,1,0.17686556406737458,0.18223494158262513,0.28554892013837374
0.9,0.7457011349173873,T3,1,1,1,0.20812811513379478,0.21410575796878772,0.29103808577366314
0.9,0.7697490526634876,T3,1,1,1,0.20533089125869353,0.2131331796411385,0.29574679276542015
0.9,0.6985309439238746,T3,0,1,1,0.1867421770195191,0.19141136782885967,0.2502003443918815
0.9,0.6820337189918877,T3,1,1,1,0.20960078086722664,0.2124608450710542,0.281390913245694
0.9,0.7168038030053987,T3,1,1,1,0.17821177899011884,0.18252918031101326,0.26246708432297927
0.9,0.746993472005337,T3,0,0,0,0.17165827163515085,0.1804030835065794,0.2735670802412352
0.9,0.686349446013117,T3,1,1,1,0.1995197685997909,0.20364809363167174,0.2772430640145308
0.9,0.6753401270564163,T3,0,0,0,0.2428501591390966,0.24811034875782711,0.31337530351578463
0.9,0.6920546024781581,T3,1,1,1,0.23434635994186356,0.23863969375766353,0.3179740531227574
0.9,0.6612239770663696,T3,1,1,1,0.25996151951770097,0.26393604531718284,0.33447979672401107
0.9,0.7076658848183862,T3,1,1,1,0.19654349291171125,0.20087643162942492,0.2822393586613987
0.9,0.68545497333938,T3,1,1,1,0.23863786422228728,0.24018889138111663,0.3023714198807729
0.9,0.6592437282531479,T3,1,1,1,0.21869455299477153,0.22182045706417175,0.2912102523188609
0.9,0.6845449919361615,T3,1,1,1,0.2614708186738286,0.26782087971514434,0.3301005308905739
0.9,0.7640001467792852,T3,1,1,1,0.14690966884734014,0.15427653192820487,0.23694133871922526
0.9,0.7421835238122251,T3,0,0,0,0.16881390366354865,0.17430872593522415,0.28584031261428017
0.9,0.6857095647730364,T3,1,1,1,0.2068044659275961,0.20918488136284663,0.2669182911739852
0.9,0.6982096125518412,T3,0,0,0,0.21190024740296154,0.21583822713944453,0.2973206354339605
0.9,0.6836468605133766,T3,1,1,1,0.2059108460711105,0.20685489113305836,0.2687552122875648
0.9,0.7885776115409042,T3,0,0,0,0.18957358724963289,0.1986237895164634,0.26790663545786103
0.9,0.7559615704940865,T3,1,1,1,0.22230068783201132,0.23260962904279653,0.3126996150141578
0.9,0.6700212794743664,T3,1,1,1,0.24638338290080383,0.24954543269007765,0.36022234744757037
0.9,0.6619051942600074,T3,1,1,1,0.21450886345349815,0.217075905978373,0.28963528368637237
0.9,0.701147534301058,T3,1,1,1,0.20487310519050497,0.20987728707142989,0.2829982272543594
0.9,0.707168589108094,T3,1,1,1,0.18390576210439807,0.18936330274369595,0.27697349845222863
0.9,0.6524444253366062,T3,1,1,1,0.2660683919331717,0.27011394567445063,0.33534378723913477
0.9,0.6297456393002443,T3,1,1,1,0.2531221229649613,0.2557050660796162,0.3375203474849365
0.9,0.738925146588835,T3,0,1,1,0.1777109247576551,0.18244101105207713,0.282122378568878
0.9,0.7686338505015248,T3,0,0,0,0.16804792561679036,0.17534323356334203,0.25814121593766864
0.9,0.6596412608012122,T3,1,1,1,0.24885987744209515,0.2539317590044246,0.33415166022301634
0.9,0.7113966331894803,T3,1,1,1,0.203125967034904,0.2060066374378126,0.2954970633469251
0.9,0.6300097949218877,T3,1,1,1,0.2735693850277664,0.27629552271778657,0.32000371594059274
0.9,0.63709931449412,T3,1,1,1,0.2657670608053242,0.26995483570787565,0.36041741101408503
0.9,0.7706609760587464,T3,1,1,1,0.16653251731845672,0.17281924213411862,0.2721274009349308
0.9,0.639474808158265,T3,1,1,1,0.26428581769229526,0.2683708612200444,0.31656821210962494
0.9,0.6775336274014646,T3,1,1,1,0.2713583779258408,0.27376010637885023,0.3178622751057893
0.9,0.6553854593760193,T3,1,1,1,0.23954394590721564,0.2433758435239249,0.324659594589998
0.9,0.6897912424082541,T3,0,0,0,0.1985772163476364,0.20444358310578897,0.2966120835798483
0.9,0.7786654972166572,T3,0,0,0,0.16952065453170592,0.17614844523603554,0.26024991712391965
0.9,0.757761105329712,T3,0,0,0,0.17981407274864764,0.1954575921893814,0.3228151426093859
0.9,0.6777879314148058,T3,1,1,1,0.2259691723194662,0.22914600163048016,0.3092456258093536
0.9,0.7280129156583607,T3,0,1,1,0.21462811182213384,0.22043766570086734,0.293733214427974
0.9,0.6618011808555937,T3,1,1,1,0.27218254555575444,0.2746023490561329,0.32979786489837815
0.9,0.6597884869391233,T3,1,1,1,0.2418769618544987,0.24567395314198046,0.3374378096364781
0.9,0.6565839704252134,T3,0,0,0,0.22417555639982772,0.2296683531062718,0.3103084454819793
0.9,0.6701362226348831,T3,1,1,1,0.22825582942502953,0.23229028258010306,0.31018771372794696
0.9,0.6407012937781875,T3,1,1,1,0.25953345797976074,0.2601876688167703,0.31520005843230126
0.9,0.7884220870420048,T3,1,1,1,0.15270665893412708,0.16323169395805145,0.2586591419858129
0.9,0.7190142751487006,T3,0,0,0,0.18494136687268792,0.18862655384838953,0.2664505893102395
0.9,0.701646105565134,T3,1,1,1,0.21888815408780266,0.22364306995046712,0.3035727444220856
0.9,0.7501827737731698,T3,1,1,1,0.1922507324799467,0.19826937233969733,0.31024340013021945
0.9,0.6888532581961034,T3,1,1,1,0.2495854337970182,0.2552355998693836,0.35057162660275204
0.9,0.6804258227946871,T3,0,0,0,0.2293884813508955,0.23039220448027445,0.3137215861535645
0.9,0.7186597648869935,T3,1,1,1,0.18634503371649083,0.19324933394983004,0.2849600151249715
0.9,0.7381370152035286,T3,1,1,1,0.2118949825621495,0.21789788687952194,0.29273847077677023
0.9,0.6656580930672836,T2,0,1,1,0.2719524740558168,0.28216613933828766,0.3886817923716669
0.9,0.7002961554268218,T3,0,0,0,0.18793857577263393,0.19023081786915572,0.2796866767844262
0.9,0.6617069511189515,T3,1,1,1,0.2736409815791681,0.2776225355952053,0.354683579236151
0.9,0.6818943505735884,T3,0,0,0,0.21360393630324376,0.2192608049406315,0.2957019745484853
0.9,0.6675185955497979,T3,0,0,0,0.21615694518039957,0.22239506380244697,0.2805547270330414
0.9,0.6552001084897529,T3,1,1,1,0.24050444732503481,0.24383540781333207,0.33641408041059817
0.9,0.6667759438436486,T3,1,1,1,0.22907710412446122,0.23241915931796717,0.30605439844111915
0.9,0.6234763979128048,T3,1,1,1,0.2790293354525109,0.28172734667522725,0.37390429746171117
0.9,0.6394964254696783,T3,0,0,0,0.2172939611735343,0.21921806252368675,0.30013522643007984
0.9,0.7455065657916766,T3,0,0,0,0.20400396248382763,0.21250367553908883,0.30855123421009245
0.9,0.6137056171737129,T3,1,1,1,0.2925161864091102,0.2943091953127724,0.34904477473153755
0.9,0.7031097503321657,T3,1,1,1,0.23903978455057479,0.24365915593247056,0.32036794803667795
0.9,0.7070884876774568,T3,1,1,1,0.19365046714498418,0.1989642980850049,0.2848337412515881
0.9,0.669995691822447,T3,1,1,1,0.2239572273189886,0.22849844315368867,0.29749619183968945
0.9,0.7181174150667594,T3,1,1,1,0.2384108026989801,0.24200727596527433,0.3179521197423263
0.9,0.6629974222931319,T3,1,1,1,0.24002310752155148,0.24353361463063095,0.3274049613155313
0.9,0.6608721273031443,T3,1,1,1,0.23380563073181193,0.2365304932617031,0.3193895058260376
0.9,0.8218698013392964,T2,0,0,1,0.1284340826199033,0.14614137295055993,0.23416494425940737
0.9,0.7204546222885089,T3,1,1,1,0.17522810867532107,0.1806164457434116,0.2662160366822571
0.9,0.6141341840248155,T3,0,1,1,0.2546071862520167,0.2578805865633756,0.31638784852534263
0.9,0.70407927420177,T3,1,1,1,0.20054652980378412,0.20699014323250756,0.2840221855556723
0.9,0.7059182153200307,T3,1,1,1,0.2005206728843622,0.20459931427856168,0.2725879159603946
0.9,0.7439098192788742,T3,1,1,1,0.18686792615876124,0.19244421754355268,0.2680850646227675
0.9,0.6747890249807582,T3,1,1,1,0.2073239772431837,0.2115334698041368,0.30942406655479326
0.9,0.7499697563592219,T3,0,1,1,0.19195064738268203,0.20319834752662833,0.3006854190624736
0.9,0.6941311616448168,T3,1,1,1,0.23004066496211698,0.23571881639218048,0.31967804662779203
0.9,0.6913574473529879,T3,1,1,1,0.23236222770821463,0.2362557584657608,0.31785174971890845
0.9,0.6561611359984078,T3,1,1,1,0.24337111317651125,0.24584473362649711,0.3335183303849701
0.9,0.6977606164019734,T3,1,1,1,0.20221200578007253,0.20651428665811253,0.27058231287280315
0.9,0.7246331053244686,T3,1,1,1,0.21598721026214251,0.22164257700904785,0.3172002110079879
0.9,0.639682855525422,T3,1,1,1,0.28607918797530857,0.29004793263698014,0.34826497665907674
0.9,0.7150473100026584,T3,0,0,0,0.20652877824402946,0.2147230811696912,0.326565776695837
0.9,0.6476307614773078,T3,1,1,1,0.24926332721842992,0.2541887898655676,0.3582850870145307
0.9,0.6922255910185513,T3,0,0,0,0.23291736909714278,0.2383437458481706,0.3081583743630013
0.9,0.738202599614265,T3,1,1,1,0.19662422209364003,0.20192078843666517,0.29843797657494364
0.9,0.6324565901185356,T3,1,1,1,0.28785947692599767,0.2910941051792993,0.3529135858318732
0.9,0.6623178466088372,T3,1,1,1,0.24514814824360626,0.2483032716304162,0.30337557790306036
0.9,0.66541946729288,T3,1,1,1,0.2645518214584479,0.26799616579835,0.3488714359636801
0.9,0.7741999332886107,T2,0,0,1,0.16001226627569173,0.16287377217216473,0.27340312040788234
0.9,0.7151344848856225,T3,1,1,1,0.20826046842274018,0.21196171296736535,0.2914950053137184
0.9,0.6791804213813575,T3,1,1,1,0.22569745250693576,0.22984847407129194,0.3108922218106137
0.9,0.6154426328467039,T3,1,1,1,0.2838584754955703,0.281500851589892,0.30829532259039655
0.9,0.6493147841873147,T3,1,1,1,0.24937011833301315,0.2537274363634065,0.33127743685719085
0.9,0.6340149413193964,T3,1,1,1,0.27178796993674587,0.27542983854904013,0.34469802936501304
0.9,0.7063319586986523,T3,1,1,1,0.22383490359938976,0.2286669702741066,0.30990511837117196
0.9,0.7757405762441938,T3,0,0,0,0.17405594706337538,0.1816530911743162,0.269069480347693
0.9,0.7327316480984526,T3,0,1,1,0.19137942197860403,0.19314734686961005,0.26604329940763405
0.9,0.6808174507623151,T3,1,1,1,0.19394038989048987,0.19804293230930495,0.2707673906132349
0.9,0.6961772934658977,T3,1,1,1,0.20750064266406779,0.2120201332716261,0.300215215855061
0.9,0.6808107814047136,T3,1,1,1,0.23625551930197652,0.239912911384058,0.32797102413427726
0.9,0.6950230903880317,T3,1,1,1,0.20809394083118274,0.21406119494845408,0.2936645613455499
0.9,0.7443536249568141,T3,1,1,1,0.19712253717155748,0.20116288590448078,0.29291197739114394
0.9,0.6672024639937529,T3,1,1,1,0.23212083412741083,0.23524767861823262,0.3142224091061958
0.9,0.7455952716173778,T3,1,1,1,0.18854888374196366,0.1934140867517901,0.2707112357826949
0.9,0.7207361408835733,T3,0,1,1,0.22565357086936133,0.23504294309190613,0.32540865106970424
0.9,0.617750511037504,T3,1,1,1,0.2537489727951211,0.258609848970058,0.3387032270062768
0.9,0.6494503614999593,T3,1,1,1,0.25774797219503137,0.26137791775363667,0.342252257528741
0.9,0.7512007412111922,T3,1,1,1,0.1870729976458512,0.19413406524428312,0.29204434628871395
0.9,0.6749658101422231,T3,1,1,1,0.22614284877795335,0.2286963526092213,0.29942124329824327
0.9,0.7269674371577728,T3,0,0,0,0.211631431006105,0.2170017800401574,0.31923790718276335
0.9,0.5695358699261202,T3,1,1,1,0.2934309204016256,0.29602867423120854,0.36613627036759533
0.9,0.7244585505033689,T3,0,0,0,0.18337397935950175,0.19199641616871443,0.2702036001327707
0.9,0.647175868071843,T3,1,1,1,0.2266675339249103,0.2270916977832864,0.3035860355502233
0.9,0.7173051988896638,T3,1,1,1,0.20603411641101332,0.21229287985002301,0.2955356691271022
0.9,0.6534274241318365,T3,1,1,1,0.28430509312064356,0.28763399158879144,0.3333353309172586
0.9,0.6751189757560409,T3,1,1,1,0.24703376226334917,0.25016955896067894,0.3230142796006451
0.9,0.6128937946335512,T3,1,1,1,0.24541188096191735,0.2499200668213663,0.29923749052199605
0.9,0.6672944393275022,T3,0,0,0,0.2468969623877363,0.25337625739055586,0.3344484250957392
0.9,0.7770457442090614,T2,1,1,1,0.14658928220602147,0.15083300897183402,0.25282262909951836
0.9,0.7297196372420436,T3,1,1,1,0.20543335947957372,0.21128421018890714,0.29943091591010906
0.9,0.8065018993135951,T3,1,1,1,0.138787216876866,0.14949270686994692,0.23403288043297407
0.9,0.7131766226176007,T3,1,1,1,0.23490518307455774,0.24287970781610957,0.33704324375018113
0.9,0.6440288793838642,T3,1,1,1,0.25791576452776527,0.26132770896272994,0.3263539957451454
0.9,0.6442052534381678,T3,1,1,1,0.2215186348998286,0.22374971521549858,0.29260710831316217
0.9,0.769274217139058,T3,1,1,1,0.18345818694815688,0.19274001405706295,0.2752723164801399
0.9,0.7298161235680983,T3,1,1,1,0.18280006452790695,0.18542867723693762,0.24835914549159221
0.9,0.77465699374028,T3,0,0,0,0.1867389113824465,0.19337294365992946,0.2961758028507548
0.9,0.676273300433792,T3,1,1,1,0.25213839633305846,0.25636498599974766,0.33911312723127734
0.9,0.7110997323956291,T3,1,1,1,0.18697875331372166,0.19045545708301992,0.2528021459955446
0.9,0.6983628279171944,T3,0,0,0,0.20879064147044687,0.21393923257050868,0.3132222746770624
0.9,0.7112882432965996,T3,0,0,0,0.21763242227999513,0.22258701421851956,0.31532318244480023
0.9,0.7115201522012848,T3,1,1,1,0.1747698513247427,0.1787213271529777,0.2611654237202469
0.9,0.6900110227296501,T3,0,0,0,0.23966674190902906,0.2383479019623479,0.28089141067635565
0.9,0.6992846537342582,T3,1,1,1,0.2229216788790519,0.22777831116948333,0.3001680479351239
0.9,0.6825225811190087,T3,1,1,1,0.2364245924871444,0.23892174409656325,0.3135268940806636
0.9,0.75208361115503,T3,0,0,0,0.1719287379698785,0.17755617340511304,0.25434170794650224
0.9,0.7061881868142239,T3,1,1,1,0.2320481399258267,0.23597842229726135,0.3500620987041841
0.9,0.7083402390060318,T3,1,1,1,0.2189042464014922,0.22426088148043652,0.35025102036122563
0.9,0.6323184874506794,T3,1,1,1,0.2681472566408165,0.271822683500127,0.3247648288517051
0.9,0.6235585423950276,T3,1,1,1,0.23165683953583963,0.23206132280478112,0.2980640043974185
0.9,0.7232164696557046,T3,0,0,0,0.198663021564418,0.20442134275060542,0.27053978230987474
0.9,0.6901506944513388,T3,1,1,1,0.2254162147829442,0.22777029548942784,0.29591725689302456
0.9,0.7168149007440037,T3,0,0,0,0.20164176848931975,0.2067870294140271,0.29422942241814887
0.9,0.7231466667314065,T2,0,0,1,0.2055699901905542,0.20816509903832392,0.3353976861467499
0.9,0.5870979252901344,T3,1,1,1,0.29326731943546824,0.2972435460625427,0.36931719082510533
0.9,0.7055235073905796,T3,1,1,1,0.2326981381970794,0.23683753453454842,0.3238736963574012
0.9,0.6843458798409053,T3,0,0,0,0.19938694973572157,0.20672578764210942,0.2912715324557531
0.9,0.7215401464592005,T3,1,1,1,0.21063790903827362,0.2148776788679026,0.286635214134932
0.9,0.6733684336880813,T3,1,1,1,0.23518955460076274,0.23967413127340031,0.3290670208517556
0.9,0.6854442551182869,T3,1,1,1,0.24077105387408762,0.24471675658596426,0.32190748271747305
0.9,0.7221794760935196,T2,0,1,1,0.21330191396810858,0.2242481924594249,0.31223775668296544
0.9,0.6776053903068934,T3,1,1,1,0.21345273474058166,0.2177287096092809,0.2954132697038113
0.9,0.6839385031020709,T3,1,1,1,0.21861459873065664,0.22335108388003738,0.30558324771346546
0.9,0.6146571992650732,T3,1,1,1,0.27058957112548865,0.2733443852123497,0.3408358154153659
0.9,0.7151068375899345,T3,1,1,1,0.22432514899707873,0.2277621439300831,0.30728288595827663
0.9,0.6432748477161461,T3,1,1,1,0.2601829030908412,0.2620457910340175,0.3455459012638775
0.9,0.6609446974814815,T3,1,1,1,0.1963525977049737,0.19859440449303523,0.2610516734486389
0.9,0.6606211511850619,T3,1,1,1,0.20515042575841597,0.20789307668818566,0.2816702868972543
0.9,0.6321393499289835,T3,1,1,1,0.26841589892046314,0.27309582230348867,0.34339791129896924
0.9,0.6759859211616803,T3,1,1,1,0.23224558018474256,0.23544031906030757,0.3249310583945973
0.9,0.7727441987133382,T3,1,1,1,0.17266535742549174,0.1795972678750677,0.2785631611085563
0.9,0.6269955141412485,T3,1,1,1,0.2481363025912663,0.2527502180284431,0.3201878527174113
0.9,0.7438102817465795,T3,1,1,1,0.17852336457328355,0.18491504592792982,0.2801159668441373
0.9,0.7312989859748913,T3,1,1,1,0.18113319116129842,0.18712139364809194,0.29856623715516817
0.9,0.6190587514103846,T3,1,1,1,0.310190817316095,0.3152864665203457,0.40263831009257434
0.9,0.7876199793814735,T3,0,0,0,0.16722663631328077,0.17211525102156014,0.26008362502093196
0.9,0.6687217230866466,T3,1,1,1,0.24869981473171937,0.2542773125103124,0.3346591126133667
0.9,0.7605379102863418,T2,0,0,1,0.14561843109081368,0.1489899226047541,0.26154195461019003
